Tiempo_Relativo_Epoca_Segundos
0.8662109375
0.744140625
0.375
0.1806640625
0.3515625
0.8857421875
0.7509765625
0.791015625
0.759765625
1.08203125
0.9892578125
0.83984375
0.7841796875
1.0537109375
0.849609375
2.052734375
1.00390625
1.146484375
0.826171875
0.8232421875
0.794921875
0.96484375
0.9326171875
1.1748046875
0.9892578125
1.0
1.173828125
0.8798828125
1.05078125
0.8828125
0.8115234375
0.8828125
0.5478515625
1.1162109375
1.1484375
1.18359375
1.0029296875
1.279296875
0.951171875
1.1640625
0.888671875
0.896484375
1.041015625
1.33203125
0.9951171875
1.283203125
1.1630859375
1.2431640625
0.84375
0.8828125
1.203125
1.4111328125
0.66015625
0.9541015625
0.87890625
0.8505859375
0.958984375
0.876953125
0.87890625
0.779296875
0.8359375
1.638671875
0.814453125
0.8662109375
1.076171875
0.6630859375
1.0546875
0.82421875
0.845703125
0.90625
0.8759765625
0.787109375
1.12890625
1.140625
1.048828125
1.1806640625
0.91015625
1.1240234375
1.822265625
1.0244140625
0.9580078125
1.0224609375
1.3095703125
0.9990234375
0.9892578125
0.931640625
0.8408203125
0.8544921875
0.75
0.9091796875
0.962890625
0.8603515625
1.0546875
0.9599609375
1.1201171875
0.875
1.1103515625
1.099609375
0.9560546875
0.828125
1.19140625
1.0234375
0.1396484375
0.9072265625
0.9326171875
0.8974609375
0.8486328125
0.8330078125
0.8544921875
0.958984375
0.80859375
0.87890625
0.8203125
0.8525390625
0.828125
0.896484375
1.017578125
0.6708984375
0.7841796875
1.01171875
0.8720703125
1.048828125
0.88671875
0.861328125
0.98046875
1.0009765625
0.87109375
0.8203125
0.810546875
0.8330078125
0.7958984375
0.9033203125
0.873046875
0.802734375
0.8251953125
0.9365234375
0.8857421875
1.724609375
0.7705078125
0.7626953125
0.8232421875
0.8916015625
0.751953125
0.7607421875
0.6484375
0.7470703125
0.890625
0.8046875
0.8330078125
0.9775390625
0.7919921875
0.6435546875
0.7841796875
0.6435546875
0.8583984375
0.6591796875
0.9326171875
0.8173828125
0.921875
1.1103515625
1.0048828125
1.0712890625
1.1650390625
0.966796875
1.044921875
1.00390625
0.685546875
0.931640625
0.9794921875
1.109375
0.9453125
1.0537109375
