Tiempo_Relativo_Epoca_Segundos
0.8818359375
1.224609375
0.7802734375
1.013671875
1.0517578125
0.9619140625
0.958984375
1.01953125
1.0234375
1.091796875
0.9345703125
0.9287109375
0.9228515625
0.982421875
0.962890625
0.927734375
1.201171875
1.0439453125
1.166015625
1.01171875
1.1455078125
0.986328125
1.6044921875
0.9140625
1.0634765625
4.015625
1.2373046875
0.923828125
1.0419921875
1.0693359375
1.3466796875
1.2509765625
1.587890625
0.9013671875
1.81640625
1.0498046875
0.92578125
1.0791015625
1.109375
0.9677734375
2.0029296875
1.37890625
0.9814453125
1.1884765625
0.85546875
1.39453125
1.8798828125
1.134765625
1.0009765625
0.951171875
1.4296875
1.69140625
1.611328125
0.92578125
1.33203125
1.216796875
0.8583984375
1.1005859375
0.9365234375
1.15625
0.9189453125
0.6669921875
1.1455078125
1.150390625
0.986328125
1.1533203125
1.220703125
1.3193359375
1.37109375
1.21484375
0.7919921875
1.1005859375
1.265625
1.1396484375
2.103515625
1.2373046875
1.3662109375
0.9892578125
1.0830078125
0.837890625
0.9912109375
1.3603515625
0.943359375
1.107421875
0.9951171875
1.015625
1.419921875
1.5205078125
1.90625
1.3759765625
1.181640625
0.908203125
1.37109375
1.140625
0.9228515625
0.1064453125
0.8017578125
1.05859375
1.01953125
1.08984375
1.0927734375
0.990234375
1.107421875
1.0380859375
0.7841796875
1.5654296875
1.314453125
0.9521484375
0.8232421875
1.138671875
1.244140625
1.11328125
0.814453125
1.263671875
0.869140625
1.9814453125
1.2392578125
1.1201171875
1.08203125
0.8876953125
0.9775390625
1.01953125
0.9130859375
0.947265625
1.474609375
1.1298828125
1.0400390625
1.0595703125
0.8154296875
0.9814453125
1.001953125
0.90625
1.1162109375
0.984375
1.197265625
1.6630859375
1.2236328125
1.001953125
1.1796875
0.2890625
1.0107421875
1.1083984375
1.05078125
1.07421875
1.5458984375
1.154296875
1.5673828125
1.2509765625
1.0712890625
1.26953125
1.107421875
1.0673828125
1.3642578125
0.904296875
