Type,Latency
S 21,206
S 41,1070
S  1,3802
S 21,4507
S 41,5015
S  1,8108
S 21,8808
S 41,9249
S  1,12410
S 21,13109
S 41,14770
S  1,16710
S 21,17410
S 41,18325
S  1,21011
S 21,21711
S 41,22135
S  1,25312
S 21,26012
S 41,26389
S  1,29631
S 21,30313
S 41,30693
S  1,33914
S 21,34614
S 41,35469
S  1,38215
S 21,38915
S 41,39738
S  1,42517
S 21,43216
S 41,43707
S  1,46816
S 21,47517
S 41,48220
S  1,51119
S 21,51818
S 41,52279
S  1,55436
S 21,56119
S 41,56488
S  1,59720
S 21,60420
S 41,60895
S  1,64021
S 21,64721
S 41,65275
S  1,68322
S 21,69022
S 41,69484
S  1,72623
S 21,73323
S 41,74256
S  1,76930
S 21,77624
S 41,78518
S  1,81242
S 21,81925
S 41,82792
S  1,85526
S 21,86226
S 41,87029
S  1,89827
S 21,90527
S 41,91436
S  1,94119
S 21,94828
S 41,95518
S  1,98429
S 21,99129
S 41,99556
S  1,102761
S 21,103430
S 41,103866
S  1,107047
S 21,107731
S 41,108503
S  1,111324
S 21,112032
S 41,112795
S  1,115650
S 21,116333
S 41,117238
S  1,119933
S 21,120634
S 41,121925
S  1,124236
S 21,124935
S 41,125809
S  1,128533
S 21,129236
S 41,130218
S  1,132872
S 21,133537
S 41,134344
S  1,137139
S 21,137838
S 41,138551
S  1,141439
S 21,142139
S 41,142936
S  1,145748
S 21,146440
S 41,147379
S  1,150041
S 21,150741
S 41,151561
S  1,154342
S 21,155042
S 41,155816
S  1,158651
S 21,159343
S 41,160191
S  1,162946
S 21,163644
S 41,164729
S  1,167245
S 21,167945
S 41,168745
S  1,171564
S 21,172246
S 41,173129
S  1,175847
S 21,176547
S 41,177485
S  1,180149
S 21,180848
S 41,181704
S  1,184449
S 21,185149
S 41,186006
S  1,188750
S 21,189450
S 41,190264
S  1,193050
S 21,193751
S 41,194517
S  1,197365
S 21,198052
S 41,198584
S  1,201653
S 21,202353
S 41,202730
S  1,205954
S 21,206654
S 41,207406
S  1,210263
S 21,210955
S 41,211763
S  1,214556
S 21,215256
S 41,216214
S  1,218857
S 21,219557
S 41,220643
S  1,223176
S 21,223858
S 41,224757
S  1,227459
S 21,228159
S 41,228995
S  1,231749
S 21,232460
S 41,233415
S  1,236061
S 21,236761
S 41,237567
S  1,240361
S 21,241062
S 41,241777
S  1,244663
S 21,245363
S 41,246070
S  1,248964
S 21,249664
S 41,250491
S  1,253265
S 21,253965
S 41,254760
S  1,257566
S 21,258266
S 41,259215
S  1,261867
S 21,262567
S 41,263783
S  1,266168
S 21,266868
S 41,267553
S  1,270495
S 21,271169
S 41,272600
S  1,274771
S 21,275470
S 41,276438
S  1,279071
S 21,279771
S 41,280666
S  1,283372
S 21,284072
S 41,284743
S  1,287671
S 21,288373
S 41,289096
S  1,292005
S 21,292674
S 41,293381
S  1,296265
S 21,296975
S 41,298049
S  1,300593
S 21,301276
S 41,302050
S  1,304877
S 21,305577
S 41,306323
S  1,309179
S 21,309878
S 41,310670
S  1,313479
S 21,314179
S 41,315138
S  1,317784
S 21,318480
S 41,319181
S  1,322081
S 21,322781
S 41,323551
S  1,326380
S 21,327082
S 41,327861
S  1,330683
S 21,331383
S 41,332236
S  1,335001
S 21,335684
S 41,336550
S  1,339286
S 21,339985
S 41,340756
S  1,343586
S 21,344286
S 41,345214
S  1,347887
S 21,348587
S 41,349596
S  1,352188
S 21,352888
S 41,353859
S  1,356489
S 21,357189
S 41,357987
S  1,360803
S 21,361490
S 41,362420
S  1,365091
S 21,365791
S 41,366590
S  1,369409
S 21,370092
S 41,370878
S  1,373693
S 21,374393
S 41,375214
S  1,377994
S 21,378694
S 41,380260
S  1,382295
S 21,382995
S 41,383839
S  1,386597
S 21,387296
S 41,387989
S  1,390897
S 21,391597
S 41,392455
S  1,395198
S 21,395898
S 41,396916
S  1,399516
S 21,400199
S 41,401121
S  1,403798
S 21,404500
S 41,405280
S  1,408100
S 21,408801
S 41,409720
S  1,412402
S 21,413102
S 41,413967
S  1,416703
