Type,Latency
S 22,206
S 42,1202
S 22,4507
S 42,5418
S 22,8808
S 42,9411
S 22,13109
S 42,14096
S 22,17410
S 42,18304
S 22,21711
S 42,22282
S 22,26012
S 42,26997
S 22,30313
S 42,31321
S 22,34614
S 42,35467
S 22,38915
S 42,39943
S 22,43216
S 42,44188
S 22,47517
S 42,48453
S 22,51818
S 42,52831
S 22,56119
S 42,57260
S 22,60420
S 42,61362
S 22,64721
S 42,65807
S 22,69022
S 42,70105
S 22,73323
S 42,74301
S 22,77624
S 42,78639
S 22,81925
S 42,82978
S 22,86226
S 42,87554
S 22,90527
S 22,94828
S 42,95918
S 22,99129
S 22,103430
S 22,107731
S 42,108635
S 22,112032
S 42,112702
S 22,116333
S 42,117756
S 22,120634
S 42,121530
S 22,124935
S 42,126582
S 22,129236
S 22,133537
S 42,134451
S 22,137838
S 42,138863
S 22,142139
S 42,143330
S 22,146440
S 22,150741
S 42,151624
S 22,155042
S 42,155975
S 22,159343
S 42,160234
S 22,163644
S 42,164560
S 22,167945
S 42,168797
S 22,172246
S 42,173032
S 22,176547
S 42,177275
S 22,180848
S 42,181710
S 22,185149
S 42,186156
S 22,189450
S 42,190852
S 22,193751
S 42,194714
S 22,198052
S 42,199045
S 22,202353
S 42,203483
S 22,206654
S 42,208302
S 22,210955
S 42,211789
S 22,215256
S 42,216011
S 22,219557
S 42,220498
S 22,223858
S 42,224922
S 22,228159
S 42,229164
S 22,232460
S 42,233518
S 22,236761
S 42,237783
S 22,241062
S 42,241997
S 22,245363
S 42,246576
S 22,249664
S 42,250582
S 22,253965
S 42,254884
S 22,258266
S 42,259077
S 22,262567
S 42,263465
S 22,266868
S 42,267788
S 22,271169
S 42,272023
S 22,275470
S 42,276610
S 22,279771
S 42,280595
S 22,284072
S 42,285128
S 22,288373
S 42,289189
S 22,292674
S 42,293727
S 22,296975
S 42,297796
S 22,301276
S 42,302522
S 22,305577
S 42,306686
S 22,309878
S 42,310696
S 22,314179
S 42,315226
S 22,318480
S 42,319310
S 22,322781
S 42,323626
S 22,327082
S 42,328128
