Type,Latency
S 11,206
S 31,1692
S 11,4507
S 31,5650
S 11,8808
S 31,10072
S 11,13109
S 31,13901
S 11,17410
S 31,18207
S 11,21711
S 31,22494
S 11,26012
S 31,26827
S 11,30313
S 31,31269
S 11,34614
S 31,35456
S 11,38915
S 31,39647
S 11,43216
S 31,43903
S 11,47517
S 31,48316
S 11,51818
S 31,52580
S 11,56119
S 31,56728
S 11,60420
S 31,61071
S 11,64721
S 31,65305
S 11,69022
S 31,69666
S 11,73323
S 31,76329
S 11,77624
S 31,78508
S 11,81925
S 31,82509
S 11,86226
S 31,86920
S 11,90527
S 31,91069
S 11,94828
S 31,95498
S 11,99129
S 31,99783
S 11,103430
S 31,104113
S 11,107731
S 31,108381
S 11,112032
S 31,112703
S 11,116333
S 31,118097
S 11,120634
S 31,121352
S 11,124935
S 31,126604
S 11,129236
S 31,129851
S 11,133537
S 31,134212
S 11,137838
S 31,138460
S 11,142139
S 31,143177
S 11,146440
S 31,147114
S 11,150741
S 31,151414
S 11,155042
S 31,155996
S 11,159343
S 31,160624
S 11,163644
S 31,164492
S 11,167945
S 31,169096
S 11,172246
S 31,173076
S 11,176547
S 31,177535
S 11,180848
S 31,181865
S 11,185149
S 31,185769
S 11,189450
S 31,190064
S 11,193751
S 31,194348
S 11,198052
S 31,199115
S 11,202353
S 31,202991
S 11,206654
S 31,207395
S 11,210955
S 31,211672
S 11,215256
S 31,216564
S 11,219557
S 31,220671
S 11,223858
S 31,224459
S 11,228159
S 31,229101
S 11,232460
S 31,233185
S 11,236761
S 31,237356
S 11,241062
S 31,241756
S 11,245363
S 31,246016
S 11,249664
S 31,250504
S 11,253965
S 31,254577
S 11,258266
S 31,259012
S 11,262567
S 31,263230
S 11,266868
S 31,267548
S 11,271169
S 31,271815
S 11,275470
S 31,275996
S 11,279771
S 31,280561
S 11,284072
S 31,284732
S 11,288373
S 31,289265
S 11,292674
S 31,293311
S 11,296975
S 31,297662
S 11,301276
S 31,302346
S 11,305577
S 31,306349
S 11,309878
S 31,310634
S 11,314179
S 31,314909
S 11,318480
S 31,319151
S 11,322781
S 31,323471
S 11,327082
S 31,327784
S 11,331383
S 31,332040
S 11,335684
S 31,336358
S 11,339985
S 31,340634
S 11,344286
S 31,344921
S 11,348587
S 31,349381
S 11,352888
S 31,353624
S 11,357189
S 31,357994
S 11,361490
S 31,362131
S 11,365791
S 31,366671
S 11,370092
S 31,371009
S 11,374393
S 31,376779
S 11,378694
S 31,379565
S 11,382995
S 31,383716
S 11,387296
S 31,388143
