Type,Latency
S 22,206
S 42,903
S 22,4507
S 42,5555
S 22,8808
S 42,9401
S 22,13109
S 22,17410
S 22,21711
S 42,22543
S 22,26012
S 42,26883
S 22,30313
S 42,31092
S 22,34614
S 42,35390
S 22,38915
S 42,39753
S 22,43216
S 42,44058
S 22,47517
S 42,48429
S 22,51818
S 42,52569
S 22,56119
S 42,56864
S 22,60420
S 42,61159
S 22,64721
S 42,65521
S 22,69022
S 42,69802
S 22,73323
S 22,77624
S 42,78368
S 41,81279
S 22,81925
S 42,82949
S 22,86226
S 22,90527
S 42,91390
S 22,94828
S 42,95816
S 22,99129
S 42,99959
S 22,103430
S 42,104397
S 22,107731
S 42,108535
S 22,112032
S 22,116333
S 42,117770
S 22,120634
S 22,124935
S 42,125665
S 22,129236
S 42,130119
S 22,133537
S 42,137443
S 22,137838
S 22,142139
S 42,143200
S 22,146440
S 42,147180
S 22,150741
S 42,151602
S 22,155042
S 22,159343
S 42,160232
S 22,163644
S 42,164817
S 22,167945
S 42,169020
S 22,172246
S 42,173666
S 22,176547
S 42,177264
S 22,180848
S 42,182502
S 22,185149
S 42,186018
S 22,189450
S 42,190192
S 22,193751
S 42,194650
S 22,198052
S 42,198982
S 22,202353
S 42,203138
S 22,206654
S 42,208499
S 22,210955
S 42,212161
S 22,215256
S 42,216055
S 22,219557
S 42,220568
S 22,223858
S 42,224528
S 22,228159
S 42,229381
S 22,232460
S 42,234179
S 22,236761
S 42,237717
S 22,241062
S 42,241881
S 22,245363
S 42,246131
S 22,249664
S 42,250922
S 22,253965
S 42,255491
S 22,258266
S 42,259710
S 22,262567
S 42,263309
S 22,266868
S 42,268026
S 22,271169
S 42,272209
S 22,275470
S 42,276143
S 22,279771
S 42,280692
S 22,284072
S 42,284825
S 22,288373
S 42,289351
S 22,292674
S 42,293409
S 22,296975
S 42,297452
S 22,301276
S 42,302243
S 22,305577
S 42,306549
S 22,309878
S 42,310682
S 22,314179
S 42,315154
S 22,318480
S 42,319524
S 22,322781
S 42,323926
S 22,327082
S 42,328280
S 22,331383
S 22,335684
S 42,336722
S 22,339985
S 42,340590
S 22,344286
S 42,345207
S 22,348587
S 42,349677
S 22,352888
S 42,353849
S 22,357189
S 42,359137
S 22,361490
S 42,362551
S 22,365791
S 42,366984
