Type,Latency
S 21,206
S 41,1048
S  1,3807
S 21,4507
S 41,5246
S  1,8125
S 21,8808
S 41,9534
S  1,12426
S 21,13109
S 41,13710
S  1,16710
S 21,17410
S 41,18266
S  1,21028
S 21,21711
S 41,22441
S  1,25312
S 21,26012
S 41,26744
S  1,29613
S 21,30313
S 41,30835
S  1,33931
S 21,34614
S 41,35514
S  1,38215
S 21,38915
S 41,39879
S  1,42516
S 21,43216
S 41,44049
S  1,46834
S 21,47517
S 41,48356
S  1,51119
S 21,51818
S  1,55436
S 21,56119
S 41,57172
S  1,59719
S 21,60420
S 41,61205
S  1,64038
S 21,64721
S 41,65619
S  1,68322
S 21,69022
S 41,69580
S  1,72623
S 21,73323
S 41,74143
S  1,76924
S 21,77624
S 41,78397
S  1,81242
S 21,81925
S 41,82507
S  1,85544
S 21,86226
S 41,87015
S  1,89827
S 21,90527
S 41,91302
S  1,94128
S 21,94828
S 41,95501
S  1,98429
S 21,99129
S 41,99975
S  1,102730
S 21,103430
S 41,103999
S  1,107048
S 21,107731
S 41,108693
S  1,111333
S 21,112032
S 41,112875
S  1,115634
S 21,116333
S 41,117223
S  1,119952
S 21,120634
S 41,120714
S  1,124235
S 21,124935
S 41,125074
S  1,128536
S 31,128908
S 21,129236
S 41,129872
S  1,132837
S 21,133537
S 41,134301
S  1,137138
S 21,137838
S 41,138897
S  1,141457
S 21,142139
S 41,142951
S  1,145740
S 21,146440
S 41,147286
S  1,150042
S 21,150741
S 41,151617
S  1,154342
S 21,155042
S 41,156402
S  1,158660
S 21,159343
S 41,160180
S  1,162944
S 21,163644
S 41,164101
S  1,167244
S 21,167945
S 41,168444
S  1,171546
S 21,172246
S 41,173232
S  1,175848
S 21,176547
S 41,177374
S  1,180148
S 21,180848
S 41,181898
S  1,184449
S 21,185149
S 41,186042
S  1,188751
S 21,189450
S  1,193051
S 21,193751
S 41,195131
S  1,197352
S 21,198052
S 41,198982
S  1,201654
S 21,202353
S 41,203524
S  1,205954
S 21,206654
S 41,207525
S  1,210254
S 21,210955
S 41,212140
S  1,214557
S 21,215256
S 41,216317
S  1,218875
S 21,219557
S 41,220837
S  1,223158
S 21,223858
S 41,224840
S  1,227458
S 21,228159
S 41,229107
S  1,231760
S 21,232460
S 41,233142
S  1,236062
S 21,236761
S 41,237373
S  1,240362
S 21,241062
S 41,241955
S  1,244663
S 21,245363
S 41,246535
S  1,248964
S 21,249664
S 41,250172
S  1,253265
S 21,253965
S 41,254778
S  1,257566
S 21,258266
S 41,259091
S  1,261867
S 21,262567
S 41,263233
S  1,266168
S 21,266868
S 41,267408
S  1,270468
S 21,271169
S 41,271919
S  1,274771
S 21,275470
S 41,276680
S  1,279071
S 21,279771
S 41,280520
S  1,283371
S 21,284072
S 41,285225
S  1,287673
S 21,288373
S 41,289222
S  1,291975
S 21,292674
S 41,293410
S  1,296276
S 21,296975
S 41,297527
S  1,300577
S 21,301276
S 41,302114
S  1,304877
S 21,305577
S 41,306321
S  1,309178
S 21,309878
S 41,310807
S  1,313479
S 21,314179
S 41,315314
S  1,317780
S 21,318480
S 41,319710
S  1,322082
S 21,322781
S 41,323719
S  1,326382
S 21,327082
S 41,327987
S  1,330683
S 21,331383
S 41,332146
S  1,334984
S 21,335684
S 41,336534
S  1,339286
S 21,339985
S 41,340667
S  1,343586
S 21,344286
S 41,344796
S  1,347887
S 21,348587
S 41,349331
S  1,352188
S 21,352888
S 41,354288
S  1,356489
S 21,357189
S 41,358308
S  1,360790
S 21,361490
S 41,362241
S  1,365091
S 21,365791
S 41,366509
S  1,369392
S 21,370092
S 41,370860
S  1,373694
S 21,374393
S 41,375253
S  1,377994
S 21,378694
S 41,379621
S  1,382295
S 21,382995
S 41,384072
S  1,386596
S 21,387296
S 41,387963
S  1,390897
S 21,391597
S 41,393987
S  1,395215
S 21,395898
S 41,396856
S  1,399499
S 21,400199
S 41,401131
S  1,403800
S 21,404500
S 41,405432
S  1,408101
S 21,408801
S 41,410223
S  1,412402
S 21,413102
S 41,413639
S  1,416720
S 21,417403
S 41,419966
S  1,421020
S 21,421704
S 41,422546
S  1,425322
S 21,426005
S 41,426853
S  1,429606
S 21,430306
S 41,431216
S  1,433907
