Type,Latency
S 21,206
S 41,1408
S 21,4507
S 41,5349
S 21,8808
S 41,9665
S 21,13109
S 41,14038
S 21,17410
S 41,20552
S 21,21711
S 41,21856
S 21,26012
S 41,26652
S 21,30313
S 41,31292
S 21,34614
S 41,36010
S 21,38915
S 41,39891
S 21,43216
S 41,44288
S 21,47517
S 41,48344
S 21,51818
S 41,52744
S 21,56119
S 41,57122
S 21,60420
S 41,61659
S 21,64721
S 41,65724
S 21,69022
S 41,72070
S 21,73323
S 21,77624
S 41,78732
S 21,81925
S 41,82805
S 21,86226
S 41,87021
S 21,90527
S 41,91758
S 21,94828
S 41,95558
S 21,99129
S 41,100127
S 21,103430
S 41,104975
S 21,107731
S 41,108628
S 21,112032
S 41,113128
S 21,116333
S 41,117074
S 21,120634
S 41,121441
S 21,124935
S 41,125726
S 21,129236
S 41,130280
S 21,133537
S 41,134722
S 21,137838
S 41,139436
S 21,142139
S 41,143034
S 21,146440
S 41,147267
S 21,150741
S 41,151663
S 21,155042
S 41,156380
S 21,159343
S 41,160455
S 21,163644
S 41,165708
S 21,167945
S 41,168708
S 21,172246
S 41,173180
S 21,176547
S 41,177613
S 21,180848
S 41,182304
S 21,185149
S 41,186032
S 21,189450
S 41,190399
S 21,193751
S 41,194582
S 21,198052
S 41,199042
S 21,202353
S 41,203086
S 21,206654
S 41,207690
S 21,210955
S 41,211875
S 21,215256
S 41,215992
S 21,219557
S 41,220362
S 21,223858
S 41,225090
S 21,228159
S 41,229430
S 21,232460
S 41,233362
S 21,236761
S 41,237689
S 21,241062
S 41,241895
S 21,245363
S 41,246213
S 21,249664
S 41,250484
S 21,253965
S 41,255015
S 21,258266
S 41,259715
S 21,262567
S 41,263546
S 21,266868
S 41,268582
S 21,271169
S 41,271963
S 21,275470
S 41,276455
S 21,279771
S 41,280750
S 21,284072
S 41,285001
S 21,288373
S 41,289277
S 21,292674
S 41,293169
S 21,296975
S 41,297982
S 21,301276
S 41,302046
S 21,305577
S 41,306673
S 21,309878
S 41,310922
S 21,314179
S 41,315169
S 21,318480
S 41,319595
S 21,322781
S 41,324248
S 21,327082
S 41,327967
S 21,331383
S 41,332456
S 21,335684
S 41,336595
S 21,339985
S 41,341338
S 21,344286
S 41,345280
S 21,348587
S 41,349651
S 41,352876
S 21,352888
S 21,357189
S 41,358189
S 21,361490
S 41,362432
S 21,365791
S 41,366814
S 21,370092
S 41,371160
S 21,374393
S 41,375565
S 21,378694
S 41,379687
S 21,382995
S 41,383973
S 21,387296
S 41,388147
S 21,391597
S 41,392736
S 21,395898
S 41,397434
S 21,400199
S 41,400767
S 21,404500
S 41,405559
S 21,408801
S 41,409684
S 21,413102
S 41,413991
S 21,417403
S 41,418239
