Type,Latency
S 11,206
S 31,994
S 11,4507
S 31,5278
S 11,8808
S 31,9544
S 11,13109
S 31,13963
S 11,17410
S 31,18273
S 11,21711
S 31,22704
S 11,26012
S 31,26867
S 11,30313
S 31,31025
S 11,34614
S 31,35111
S 11,38915
S 31,39792
S 11,43216
S 31,43901
S 11,47517
S 31,48586
S 11,51818
S 31,52563
S 11,56119
S 31,56712
S 11,60420
S 31,61525
S 11,64721
S 31,65742
S 11,69022
S 31,69671
S 11,73323
S 31,73925
S 11,77624
S 31,78122
S 11,81925
S 31,82606
S 11,86226
S 31,86780
S 11,90527
S 31,91271
S 11,94828
S 31,95617
S 11,99129
S 31,99822
S 11,103430
S 31,104162
S 11,107731
S 31,108454
S 11,112032
S 31,112645
S 11,116333
S 31,117234
S 11,120634
S 31,121547
S 11,124935
S 31,125559
S 11,129236
S 31,129732
S 11,133537
S 31,134566
S 11,137838
S 31,138442
S 11,142139
S 31,142745
S 11,146440
S 31,146940
S 11,150741
S 31,151562
S 11,155042
S 31,155744
S 11,159343
S 31,160157
S 11,163644
S 31,164221
S 11,167945
S 31,169026
S 11,172246
S 31,172987
S 11,176547
S 31,177244
S 31,180792
S 11,180848
S 11,185149
S 31,185798
S 11,189450
S 31,190168
S 11,193751
S 31,194496
S 11,198052
S 31,198809
S 11,202353
S 31,203078
S 11,206654
S 31,207276
S 11,210955
S 31,211544
S 11,215256
S 31,216033
S 11,219557
S 31,220167
S 11,223858
S 31,224580
S 11,228159
S 31,229027
S 11,232460
S 31,233048
S 11,236761
S 31,237294
S 11,241062
S 31,241530
S 11,245363
S 31,245973
S 11,249664
S 31,250134
S 11,253965
S 31,254439
S 11,258266
S 31,258894
S 11,262567
S 31,263226
S 11,266868
S 31,267356
S 11,271169
S 31,271875
S 11,275470
S 31,276159
S 11,279771
S 31,280355
S 11,284072
S 31,284676
S 11,288373
S 31,289006
S 11,292674
S 31,293299
S 11,296975
S 31,297525
S 11,301276
S 31,301791
S 11,305577
S 31,306060
S 11,309878
S 31,310685
S 11,314179
S 31,314690
S 11,318480
S 31,318936
S 11,322781
S 31,323750
S 11,327082
S 31,327532
S 11,331383
S 31,332376
S 11,335684
S 31,336158
S 11,339985
S 31,340531
S 11,344286
S 31,344940
S 11,348587
S 31,349153
S 11,352888
S 31,353602
S 11,357189
S 31,357762
S 11,361490
S 31,362000
S 11,365791
S 31,366287
S 11,370092
S 31,371157
S 11,374393
S 31,374856
S 11,378694
S 31,379516
S 11,382995
S 31,383585
S 11,387296
S 31,387850
