Type,Latency
S 11,206
S 31,1887
S 11,4507
S 31,5455
S 11,8808
S 31,9851
S 11,13109
S 31,13782
S 11,17410
S 31,18159
S 11,21711
S 31,22515
S 11,26012
S 31,26677
S 11,30313
S 31,31123
S 11,34614
S 31,35341
S 11,38915
S 31,39712
S 11,43216
S 31,43837
S 11,47517
S 31,48196
S 11,51818
S 31,52858
S 11,56119
S 31,56813
S 11,60420
S 31,61155
S 11,64721
S 31,65576
S 11,69022
S 31,69737
S 11,73323
S 31,74159
S 11,77624
S 31,80648
S 11,81925
S 31,82643
S 11,86226
S 31,86955
S 11,90527
S 31,91303
S 11,94828
S 31,95563
S 11,99129
S 31,99778
S 11,103430
S 31,104217
S 11,107731
S 31,108425
S 11,112032
S 31,112896
S 11,116333
S 11,120634
S 31,120765
S 41,124363
S 11,124935
S 31,125347
S 11,129236
S 31,130101
S 11,133537
S 31,134386
S 11,137838
S 31,138638
S 11,142139
S 31,142823
S 11,146440
S 31,147778
S 11,150741
S 31,151567
S 11,155042
S 31,155760
S 11,159343
S 31,160011
S 11,163644
S 31,164383
S 11,167945
S 31,168699
S 11,172246
S 31,173113
S 11,176547
S 31,178189
S 11,180848
S 31,181624
S 11,185149
S 31,185874
S 11,189450
S 31,190228
S 11,193751
S 31,194398
S 11,198052
S 31,198652
S 11,202353
S 31,203055
S 11,206654
S 31,207580
S 11,210955
S 31,211797
S 11,215256
S 31,215881
S 11,219557
S 31,220290
S 11,223858
S 31,224703
S 11,228159
S 11,232460
S 31,233301
S 11,236761
S 31,239398
S 11,241062
S 31,241876
S 11,245363
S 31,246203
S 11,249664
S 31,250398
S 11,253965
S 31,255497
S 11,258266
S 31,261090
S 11,262567
S 31,263988
S 11,266868
S 31,268932
S 11,271169
S 31,271919
S 11,275470
S 31,276177
S 11,279771
S 31,280445
S 11,284072
S 31,284964
S 11,288373
S 31,289811
S 11,292674
S 31,293424
S 11,296975
S 31,297767
S 11,301276
S 31,302171
S 11,305577
S 31,306381
S 41,309600
S 11,309878
S 31,310675
S 11,314179
S 31,315253
S 11,318480
S 31,319612
S 11,322781
S 31,323489
S 11,327082
S 31,327849
S 11,331383
S 31,332184
S 11,335684
S 31,336440
S 11,339985
S 31,340649
S 11,344286
S 31,345308
S 11,348587
S 31,349502
S 11,352888
S 31,353642
S 11,357189
S 31,357908
S 11,361490
S 31,362502
S 11,365791
S 31,366420
S 11,370092
S 31,371036
S 11,374393
S 31,375632
S 11,378694
S 31,379516
S 11,382995
S 31,383950
S 11,387296
S 31,387997
S 11,391597
S 31,392274
S 11,395898
S 31,396969
S 11,400199
S 31,400989
S 11,404500
S 31,406968
S 11,408801
S 31,409906
S 11,413102
S 31,413726
