Type,Latency
S 11,206
S 31,1118
S  1,3807
S 11,4507
S 31,5604
S  1,8125
S 11,8808
S 31,10362
S  1,12409
S 11,13109
S 31,14756
S  1,16709
S 11,17410
S 31,18321
S  1,21028
S 11,21711
S 31,22465
S  1,25329
S 11,26012
S 31,26899
S  1,29613
S 11,30313
S 31,31231
S  1,33914
S 11,34614
S 31,35366
S  1,38233
S 11,38915
S 31,39644
S  1,42516
S 11,43216
S 31,44145
S  1,46817
S 11,47517
S 31,48418
S  1,51135
S 11,51818
S 31,52824
S  1,55419
S 11,56119
S 31,56894
S  1,59720
S 11,60420
S 31,61352
S  1,64022
S 11,64721
S 31,65444
S  1,68322
S 11,69022
S 31,69859
S  1,72622
S 11,73323
S 31,74196
S  1,76924
S 11,77624
S 31,78431
S  1,81225
S 11,81925
S 31,82750
S  1,85526
S 11,86226
S 31,86993
S  1,89827
S 11,90527
S 31,91254
S  1,94128
S 11,94828
S 31,96331
S  1,98446
S 11,99129
S 31,99849
S  1,102730
S 11,103430
S 31,104149
S  1,107031
S 11,107731
S 31,108154
S  1,111332
S 11,112032
S 31,112832
S  1,115634
S 11,116333
S 31,117605
S  1,119933
S 11,120634
S 31,121458
S  1,124235
S 11,124935
S 31,125646
S  1,128553
S 11,129236
S 31,129951
S  1,132838
S 11,133537
S 31,134325
S  1,137137
S 11,137838
S 31,138713
S  1,141456
S 11,142139
S 31,142944
S  1,145740
S 11,146440
S 31,146790
S  1,150058
S 11,150741
S 31,151765
S  1,154341
S 11,155042
S 31,155835
S  1,158643
S 31,159235
S 11,159343
S  1,162944
S 11,163644
S 31,164379
S  1,167245
S 11,167945
S 31,168846
S  1,171546
S 11,172246
S 31,173073
S  1,175847
S 11,176547
S 31,177167
S  1,180148
S 11,180848
S 31,181686
S  1,184450
S 11,185149
S 31,185920
S  1,188749
S 11,189450
S 31,190093
S  1,193068
S 11,193751
S 31,194494
S  1,197352
S 11,198052
S 31,198908
S  1,201653
S 11,202353
S 31,202992
S  1,205971
S 11,206654
S 31,207323
S  1,210255
S 11,210955
S 31,211674
S  1,214573
S 11,215256
S 31,215989
S  1,218857
S 11,219557
S 31,220219
S  1,223158
S 11,223858
S 31,224455
S  1,227459
S 11,228159
S 31,228769
S  1,231760
S 11,232460
S 31,233063
S  1,236061
S 11,236761
S 31,237316
S  1,240362
S 11,241062
S 31,241675
S  1,244680
S 11,245363
S 31,246142
S  1,248965
S 11,249664
S 31,250094
S  1,253265
S 11,253965
S 31,254781
S  1,257566
S 11,258266
S 31,258964
S  1,261885
S 11,262567
S 31,263200
S  1,266168
S 11,266868
S 31,267615
S  1,270470
S 11,271169
S 31,271800
S  1,274771
S 11,275470
S 31,276349
S  1,279088
S 11,279771
S 31,280390
S  1,283371
S 11,284072
S 31,284547
S  1,287673
S 11,288373
S 31,289071
S  1,291973
S 11,292674
S 31,293188
S  1,296275
S 11,296975
S 31,297964
S  1,300576
S 11,301276
S 31,302757
S  1,304878
S 11,305577
S 31,307007
S  1,309179
S 11,309878
S 31,310911
S  1,313480
S 11,314179
S 31,315089
S  1,317780
S 11,318480
S 31,319249
S  1,322080
S 11,322781
S 31,323621
S  1,326383
S 11,327082
S 31,327906
S  1,330683
S 11,331383
S 31,332156
S  1,334983
S 11,335684
S 31,336660
S  1,339285
S 11,339985
S 31,340621
S  1,343586
S 11,344286
S 31,345034
S  1,347887
S 11,348587
S 31,349260
S  1,352188
S 11,352888
S 31,353457
S  1,356489
S 11,357189
S 31,357778
S  1,360791
S 11,361490
S 31,362846
S  1,365092
S 11,365791
S 31,366431
S  1,369391
S 11,370092
S 31,370823
S  1,373711
S 11,374393
S 31,375170
S  1,377993
S 11,378694
S 31,379529
S  1,382295
S 11,382995
S 31,383699
S  1,386595
S 11,387296
S 31,388052
S  1,390897
S 11,391597
S 31,391975
S  1,395198
S 11,395898
S 31,396539
S  1,399499
