Type,Latency
S 22,206
S 42,995
S 22,4507
S 42,5205
S 22,8808
S 42,9519
S 22,13109
S 42,13843
S 22,17410
S 42,18433
S 22,21711
S 42,22704
S 22,26012
S 42,26716
S 22,30313
S 22,34614
S 42,35362
S 22,38915
S 42,39564
S 22,43216
S 42,43921
S 22,47517
S 42,48201
S 22,51818
S 42,52503
S 42,55454
S 22,56119
S 22,60420
S 42,61229
S 22,64721
S 42,65538
S 22,69022
S 42,70046
S 22,73323
S 42,74022
S 22,77624
S 42,78523
S 22,81925
S 42,82733
S 22,86226
S 22,90527
S 22,94828
S 22,99129
S 42,99900
S 22,103430
S 22,107731
S 42,108787
S 22,112032
S 42,113185
S 22,116333
S 42,117703
S 22,120634
S 22,124935
S 22,129236
S 42,130363
S 22,133537
S 22,137838
S 22,142139
S 42,142804
S 22,146440
S 42,147014
S 22,150741
S 42,151575
S 22,155042
S 42,155965
S 22,159343
S 42,160355
S 22,163644
S 42,164577
S 22,167945
S 42,169083
S 22,172246
S 42,173097
S 22,176547
S 42,177117
S 22,180848
S 42,181709
S 22,185149
S 42,186460
S 22,189450
S 22,193751
S 42,194621
S 22,198052
S 42,198911
S 22,202353
S 42,203251
S 22,206654
S 42,207472
S 22,210955
S 22,215256
S 42,215998
S 22,219557
S 42,220423
S 22,223858
S 42,224770
S 22,228159
S 42,228943
S 22,232460
S 42,233326
S 22,236761
S 42,237553
S 22,241062
S 42,241809
S 22,245363
S 42,246693
S 22,249664
S 42,251059
S 22,253965
S 42,254912
S 22,258266
S 42,259126
S 22,262567
S 42,263576
S 22,266868
S 42,268727
S 22,271169
S 42,272166
S 22,275470
S 42,276286
S 22,279771
S 42,280482
S 22,284072
S 42,285627
S 22,288373
S 42,289478
S 22,292674
S 22,296975
S 42,298048
S 22,301276
S 42,302684
S 22,305577
S 42,306316
S 22,309878
S 42,310611
S 22,314179
S 42,315005
S 22,318480
S 42,319398
S 22,322781
S 42,324071
S 22,327082
S 42,327802
S 22,331383
S 42,332156
S 22,335684
S 42,336392
S 22,339985
S 42,340878
S 22,344286
S 42,346026
S 22,348587
S 42,349471
