Type,Latency
S 11,206
S 31,585
S 11,4507
S 31,4826
S 11,8808
S 31,9303
S 11,13109
S 31,13719
S 11,17410
S 31,17864
S 11,21711
S 31,22398
S 11,26012
S 31,26384
S 11,30313
S 31,30849
S 11,34614
S 31,35021
S 11,38915
S 31,39708
S 11,43216
S 31,43627
S 11,47517
S 31,47818
S 11,51818
S 31,52589
S 11,56119
S 31,56973
S 11,60420
S 31,61183
S 11,64721
S 31,65167
S 11,69022
S 31,69454
S 11,73323
S 31,74088
S 11,77624
S 31,78054
S 11,81925
S 31,82345
S 11,86226
S 31,86986
S 11,90527
S 31,90956
S 11,94828
S 31,95273
S 11,99129
S 31,99664
S 11,103430
S 31,103859
S 11,107731
S 31,108463
S 11,112032
S 31,112813
S 11,116333
S 31,116989
S 42,120098
S 11,120634
S 31,121215
S 11,124935
S 31,125454
S 11,129236
S 31,130178
S 11,133537
S 31,134252
S 11,137838
S 31,138233
S 11,142139
S 31,142776
S 11,146440
S 31,147303
S 11,150741
S 31,151180
S 11,155042
S 31,155495
S 11,159343
S 31,160107
S 11,163644
S 31,164336
S 11,167945
S 11,172246
S 31,172671
S 11,176547
S 31,177289
S 11,180848
S 31,181310
S 11,185149
S 31,185522
S 11,189450
S 31,189965
S 11,193751
S 31,194238
S 11,198052
S 31,198536
S 11,202353
S 31,203006
S 11,206654
S 31,207073
S 11,210955
S 31,211422
S 11,215256
S 31,215790
S 11,219557
S 31,219904
S 11,223858
S 31,224311
S 11,228159
S 31,228783
S 11,232460
S 31,232894
S 11,236761
S 31,237160
S 11,241062
S 31,241531
S 11,245363
S 11,249664
S 31,250002
S 11,253965
S 31,254433
S 11,258266
S 31,258701
S 11,262567
S 31,263276
S 11,266868
S 31,267297
S 11,271169
S 31,271616
S 11,275470
S 31,275949
S 11,279771
S 31,280299
S 42,283661
S 11,284072
S 31,284439
S 11,288373
S 31,288791
S 11,292674
S 31,293274
S 11,296975
S 31,297380
S 11,301276
S 31,301790
S 11,305577
S 31,306427
S 11,309878
S 31,310611
S 11,314179
S 31,315202
S 11,318480
S 31,319368
S 11,322781
S 31,323554
S 11,327082
S 31,327639
S 11,331383
S 31,332462
S 11,335684
S 31,336660
S 11,339985
S 31,340372
S 11,344286
S 31,344749
S 11,348587
S 31,349374
S 11,352888
S 31,353475
S 11,357189
S 31,357710
S 11,361490
S 31,361985
S 11,365791
S 31,366302
S 11,370092
S 31,370585
S 11,374393
S 31,374803
S 11,378694
S 31,379172
S 11,382995
S 31,383516
S 11,387296
S 31,387733
S 41,391120
S 11,391597
S 11,395898
S 31,396294
S 11,400199
S 31,400521
S 11,404500
S 31,404953
S 11,408801
S 31,409536
S 11,413102
S 31,413501
S 11,417403
S 31,418084
S 11,421704
S 31,422151
