Type,Latency
S 21,206
S 41,1091
S  1,3824
S 21,4507
S 41,5733
S  1,8108
S 21,8808
S 41,9633
S  1,12409
S 21,13109
S 41,14054
S  1,16727
S 21,17410
S 41,18641
S  1,21011
S 21,21711
S 41,22698
S  1,25312
S 21,26012
S 41,26914
S  1,29613
S 21,30313
S 41,31496
S  1,33915
S 21,34614
S 41,35556
S  1,38232
S 21,38915
S 41,40512
S  1,42516
S 21,43216
S 41,44114
S  1,46817
S 21,47517
S 41,48834
S  1,51118
S 21,51818
S 41,52327
S  1,55419
S 21,56119
S 41,57105
S  1,59720
S 21,60420
S 41,62773
S  1,64021
S 21,64721
S 41,65940
S  1,68340
S 21,69022
S 41,70016
S  1,72623
S 21,73323
S 41,74287
S  1,76942
S 21,77624
S 41,78894
S  1,81225
S 21,81925
S 41,83033
S  1,85543
S 21,86226
S 41,87137
S  1,89827
S 21,90527
S 41,91819
S  1,94128
S 21,94828
S 41,95919
S  1,98429
S 21,99129
S 41,100471
S  1,102730
S 21,103430
S 41,104707
S  1,107030
S 21,107731
S 41,109006
S  1,111332
S 21,112032
S 41,112799
S  1,115633
S 21,116333
S 41,117212
S  1,119934
S 21,120634
S 41,121554
S  1,124236
S 21,124935
S 41,126095
S  1,128554
S 21,129236
S 41,130058
S  1,132837
S 21,133537
S 41,134591
S  1,137138
S 21,137838
S 41,138844
S  1,141440
S 21,142139
S 41,143235
S  1,145739
S 21,146440
S 41,147838
S  1,150041
S 21,150741
S 41,151619
S  1,154342
S 21,155042
S 41,155863
S  1,158644
S 21,159343
S 41,160032
S  1,162944
S 21,163644
S 41,164612
S  1,167262
S 21,167945
S 41,168837
S  1,171547
S 21,172246
S 41,173252
S  1,175847
S 21,176547
S 41,177336
S  1,180148
S 21,180848
S 41,181651
S  1,184449
S 21,185149
S 41,186112
S  1,188751
S 21,189450
S 41,190380
S  1,193050
S 21,193751
S 41,194642
S  1,197352
S 21,198052
S 41,198678
S  1,201670
S 21,202353
S 41,203936
S  1,205955
S 21,206654
S 41,207738
S  1,210256
S 21,210955
S 41,212937
S  1,214556
S 21,215256
S 41,216217
S  1,218857
S 21,219557
S 41,220532
S  1,223158
S 21,223858
S 41,224676
S  1,227460
S 21,228159
S 41,229152
S  1,231777
S 21,232460
S 41,233369
S  1,236061
S 21,236761
S 41,237587
S  1,240362
S 21,241062
S 41,241806
S  1,244663
S 21,245363
S 41,246193
S  1,248964
S 21,249664
S 41,250585
S  1,253265
S 21,253965
S 41,254919
S  1,257566
S 21,258266
S 41,259110
S  1,261867
S 21,262567
S 41,263747
S  1,266167
S 21,266868
S 41,267795
S  1,270469
S 21,271169
S 41,271975
S  1,274770
S 21,275470
S 41,276120
S  1,279070
S 21,279771
S 41,280702
S  1,283372
S 21,284072
S 41,285098
S  1,287673
S 21,288373
S 41,289283
S  1,291974
S 21,292674
S 41,293819
S  1,296275
S 21,296975
S 41,297808
S  1,300577
S 21,301276
S 41,302420
S  1,304877
S 21,305577
S 41,307648
S  1,309178
S 21,309878
S 41,310704
S  1,313496
S 21,314179
S 41,315116
S  1,317780
S 21,318480
S 41,319362
S  1,322081
S 21,322781
S 41,324047
S  1,326381
S 21,327082
S 41,327937
S  1,330683
S 21,331383
S 41,332517
S  1,334984
S 21,335684
S 41,336551
S  1,339284
S 21,339985
S 41,340928
S  1,343587
S 21,344286
S 41,345434
S  1,347887
S 21,348587
S 41,349885
S  1,352188
S 21,352888
S 41,353926
S  1,356489
S 21,357189
S 41,358677
S  1,360790
S 21,361490
S 41,362338
S  1,365092
S 21,365791
S 41,367427
S  1,369392
S 21,370092
S 41,371102
S  1,373693
S 21,374393
S 41,375232
S  1,377994
S 21,378694
S 41,379675
S  1,382295
S 21,382995
S 41,384184
S  1,386596
S 21,387296
S 41,388098
S  1,390914
S 21,391597
S 41,392317
S  1,395197
S 21,395898
S 41,396801
S  1,399498
S 21,400199
S 41,401410
S  1,403800
S 21,404500
S 41,405470
S  1,408118
S 21,408801
S 41,409482
S  1,412402
S 21,413102
S 41,414235
S  1,416721
S 21,417403
S 41,418187
S  1,421004
