Type,Latency
S 22,206
S 42,1310
S 22,4507
S 42,5287
S 22,8808
S 42,9827
S 22,13109
S 42,14054
S 22,17410
S 22,21711
S 42,22843
S 22,26012
S 42,27112
S 22,30313
S 42,31184
S 22,34614
S 42,35470
S 22,38915
S 22,43216
S 42,44341
S 22,47517
S 42,48491
S 22,51818
S 42,53111
S 22,56119
S 42,57212
S 22,60420
S 42,60886
S 22,64721
S 42,65729
S 22,69022
S 42,69864
S 22,73323
S 42,74461
S 22,77624
S 42,78487
S 22,81925
S 22,86226
S 42,87280
S 22,90527
S 42,91346
S 22,94828
S 22,99129
S 22,103430
S 22,107731
S 22,112032
S 22,116333
S 22,120634
S 22,124935
S 22,129236
S 22,133537
S 22,137838
S 22,142139
S 42,143410
S 22,146440
S 22,150741
S 22,155042
S 22,159343
S 22,163644
S 22,167945
S 22,172246
S 22,176547
S 22,180848
S 22,185149
S 22,189450
S 22,193751
S 22,198052
S 22,202353
S 22,206654
S 22,210955
S 22,215256
S 22,219557
S 22,223858
S 22,228159
S 22,232460
S 22,236761
S 22,241062
S 22,245363
S 42,248856
S 41,249028
S 22,249664
S 22,253965
S 22,258266
S 22,262567
S 22,266868
S 22,271169
S 22,275470
S 22,279771
S 22,284072
S 22,288373
S 22,292674
S 22,296975
S 22,301276
S 42,305555
S 22,305577
S 22,309878
S 22,314179
S 22,318480
S 22,322781
S 22,327082
S 22,331383
S 22,335684
