Type,Latency
S 21,206
S 41,830
S 21,4507
S 41,5247
S 21,8808
S 41,9851
S 21,13109
S 41,13789
S 21,17410
S 41,18269
S 21,21711
S 41,22506
S 21,26012
S 41,26851
S 21,30313
S 41,31097
S 21,34614
S 41,35352
S 21,38915
S 41,40381
S 21,43216
S 41,43817
S 21,47517
S 41,48717
S 21,51818
S 41,52485
S 21,56119
S 41,56989
S 21,60420
S 41,61099
S 21,64721
S 41,65585
S 21,69022
S 41,69688
S 21,73323
S 41,74072
S 21,77624
S 41,78594
S 21,81925
S 41,82678
S 21,86226
S 41,86956
S 21,90527
S 41,91316
S 21,94828
S 41,95631
S 21,99129
S 41,100012
S 21,103430
S 41,104225
S 21,107731
S 41,108523
S 21,112032
S 41,112800
S 21,116333
S 41,117370
S 21,120634
S 41,121262
S 21,124935
S 41,125646
S 21,129236
S 41,130028
S 21,133537
S 41,134223
S 21,137838
S 41,138585
S 21,142139
S 41,143218
S 21,146440
S 41,147104
S 21,150741
S 41,151646
S 21,155042
S 41,155937
S 21,159343
S 41,159979
S 21,163644
S 41,164747
S 21,167945
S 41,168418
S 21,172246
S 41,172971
S 21,176547
S 41,177288
S 21,180848
S 41,181563
S 21,185149
S 41,185851
S 21,189450
S 41,190462
S 21,193751
S 41,194457
S 21,198052
S 41,198837
S 21,202353
S 41,203048
S 21,206654
S 41,207646
S 21,210955
S 41,211727
S 21,215256
S 41,216443
S 21,219557
S 41,220250
S 21,223858
S 41,224765
S 21,228159
S 41,229075
S 21,232460
S 41,233329
S 21,236761
S 41,237433
S 21,241062
S 41,241664
S 21,245363
S 41,246357
S 21,249664
S 41,250386
S 21,253965
S 41,255066
S 21,258266
S 41,259217
S 21,262567
S 41,263223
S 21,266868
S 41,267863
S 21,271169
S 41,271913
S 21,275470
S 41,276202
S 21,279771
S 41,280570
S 21,284072
S 41,284783
S 21,288373
S 41,289024
S 21,292674
S 41,293303
S 21,296975
S 41,297724
S 21,301276
S 41,301959
S 21,305577
S 41,307714
S 21,309878
S 41,310691
S 21,314179
S 41,314841
S 21,318480
S 41,319401
S 21,322781
S 41,323509
S 21,327082
S 41,327565
S 21,331383
S 41,331973
S 21,335684
S 41,336144
S 21,339985
S 41,341165
S 21,344286
S 41,344943
S 21,348587
S 41,349436
S 21,352888
S 41,354004
S 21,357189
S 41,358554
S 21,361490
S 41,362269
S 21,365791
S 41,366237
S 41,370048
S 21,370092
S 21,374393
S 41,375273
S 21,378694
S 41,380419
S 21,382995
S 41,383884
S 21,387296
S 41,388053
S 21,391597
S 41,392416
S 21,395898
S 41,396690
S 21,400199
S 41,400858
S 21,404500
S 41,405249
S 21,408801
S 41,409715
S 21,413102
S 41,413894
