Type,Latency
S 21,206
S 41,1180
S 21,4507
S 41,5984
S 21,8808
S 41,9529
S 21,13109
S 41,14052
S 21,17410
S 41,18785
S 21,21711
S 41,22987
S 21,26012
S 41,26941
S 21,30313
S 21,34614
S 41,35416
S 21,38915
S 41,41299
S 21,43216
S 41,44427
S 21,47517
S 41,48595
S 21,51818
S 41,52954
S 21,56119
S 41,58317
S 21,60420
S 41,61711
S 21,64721
S 41,65641
S 21,69022
S 41,69831
S 21,73323
S 41,74476
S 21,77624
S 21,81925
S 41,82867
S 21,86226
S 41,87208
S 21,90527
S 41,91505
S 21,94828
S 41,95830
S 21,99129
S 21,103430
S 41,104127
S 21,107731
S 21,112032
S 41,112074
S 21,116333
S 41,117380
S 21,120634
S 41,122010
S 21,124935
S 41,126464
S 21,129236
S 41,130696
S 21,133537
S 41,135160
S 21,137838
S 41,138792
S 21,142139
S 41,143164
S 21,146440
S 41,147427
S 21,150741
S 41,151576
S 21,155042
S 41,156202
S 21,159343
S 41,160090
S 21,163644
S 41,164568
S 21,167945
S 41,168844
S 21,172246
S 41,173014
S 21,176547
S 41,177420
S 21,180848
S 41,182021
S 21,185149
S 41,186229
S 21,189450
S 41,190494
S 21,193751
S 41,194635
S 21,198052
S 41,199537
S 21,202353
S 41,203372
S 21,206654
S 41,207419
S 21,210955
S 41,211889
S 21,215256
S 41,216281
S 21,219557
S 41,220613
S 21,223858
S 41,224904
S 21,228159
S 41,229672
S 21,232460
S 41,234306
S 21,236761
S 41,237698
S 21,241062
S 41,242213
S 21,245363
S 41,246410
S 21,249664
S 41,250535
S 21,253965
S 41,255536
S 21,258266
S 41,258982
S 21,262567
S 41,263322
S 21,266868
S 41,268604
S 21,271169
S 41,272024
S 21,275470
S 41,276225
S 21,279771
S 41,280749
S 21,284072
S 41,285056
S 21,288373
S 41,289868
S 21,292674
S 41,294475
S 21,296975
S 41,297948
S 21,301276
S 41,302276
S 21,305577
S 41,306529
S 21,309878
S 41,310978
S 21,314179
S 41,315381
S 21,318480
S 41,319307
S 21,322781
S 41,323662
S 21,327082
S 41,328464
S 21,331383
S 41,332589
S 21,335684
S 41,336458
S 41,339857
S 21,339985
S 21,344286
S 41,345132
S 21,348587
S 41,349659
S 21,352888
S 41,353739
S 21,357189
S 41,358009
S 21,361490
S 41,362652
S 21,365791
S 41,366645
S 41,369988
S 21,370092
S 21,374393
S 41,375013
S 21,378694
S 41,379782
S 21,382995
S 41,384097
S 21,387296
S 41,388156
S 21,391597
S 41,392431
S 21,395898
S 41,396619
S 21,400199
S 41,401727
S 21,404500
S 41,405647
S 21,408801
S 41,410007
S 21,413102
S 41,413935
S 21,417403
S 41,418625
S 21,421704
S 41,422668
S 21,426005
S 41,427012
S 21,430306
S 41,431660
S 21,434607
S 41,435456
S 21,438908
S 41,439787
