Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 11,206,4.9045338293420135,0.201171875,206
S 31,1056,25.14168797953964,1.03125,1056
S 11,4507,107.30453382934202,0.201171875,206
S 31,5293,126.01794931411298,0.96875,992
S 11,8808,209.704533829342,0.201171875,206
S 31,9416,224.1800511508951,0.794921875,814
S 11,13109,312.104533829342,0.201171875,206
S 31,13894,330.79414089746575,0.9677734375,991
S 11,17410,414.50453382934205,0.201171875,206
S 31,18287,435.38451522901653,1.0576171875,1083
S 11,21711,516.9045338293421,0.201171875,206
S 31,22823,543.37949314113,1.287109375,1318
S 11,26012,619.3045338293421,0.201171875,206
S 31,26788,637.7798651476401,0.958984375,982
S 11,30313,721.704533829342,0.201171875,206
S 31,31046,739.1561032318066,0.9169921875,939
S 11,34614,824.104533829342,0.201171875,206
S 31,35640,848.531969309463,1.203125,1232
S 11,38915,926.5045338293421,0.201171875,206
S 31,39452,939.2896535689374,0.7255859375,743
S 11,43216,1028.904533829342,0.201171875,206
S 31,44172,1051.6653801441526,1.134765625,1162
S 11,47517,1131.304533829342,0.201171875,206
S 31,48219,1148.0180423157406,0.88671875,908
S 11,51818,1233.704533829342,0.201171875,206
S 31,52607,1252.489374564055,0.9716796875,995
S 11,56119,1336.104533829342,0.201171875,206
S 31,56785,1351.960939316438,0.8515625,872
S 11,60420,1438.5045338293419,0.201171875,206
S 31,60450,1439.2187863287609,0.23046875,236
S 11,64721,1540.904533829342,0.201171875,206
S 31,65736,1565.0700767263427,1.1923828125,1221
S 11,69022,1643.304533829342,0.201171875,206
S 31,69548,1655.8277609858173,0.71484375,732
S 11,73323,1745.704533829342,0.201171875,206
S 31,74137,1765.0845849802372,0.99609375,1020
S 11,77624,1848.104533829342,0.201171875,206
S 31,78215,1862.1753080678911,0.7783203125,797
S 11,81925,1950.504533829342,0.201171875,206
S 31,82625,1967.1704254824458,0.884765625,906
S 11,86226,2052.904533829342,0.201171875,206
S 31,86855,2067.880027900488,0.8154296875,835
S 11,90527,2155.304533829342,0.201171875,206
S 31,91468,2177.7082538944433,1.1201171875,1147
S 11,94828,2257.704533829342,0.201171875,206
S 31,95463,2272.822878400372,0.8212890625,841
S 11,99129,2360.104533829342,0.201171875,206
S 31,99865,2377.6275284817484,0.919921875,942
S 11,103430,2462.504533829342,0.201171875,206
S 31,105313,2507.3357823761917,2.0400390625,2089
S 41,107350,2555.8335270867237,4.029296875,4126
S 11,107731,2564.9045338293417,0.201171875,206
S 31,108652,2586.832085561497,1.1005859375,1127
S 11,112032,2667.304533829342,0.201171875,206
S 31,112600,2680.8277144850035,0.755859375,774
S 11,116333,2769.704533829342,0.201171875,206
S 31,117473,2796.846128807254,1.314453125,1346
S 11,120634,2872.104533829342,0.201171875,206
S 31,121520,2893.198790978842,1.06640625,1092
S 11,124935,2974.504533829342,0.201171875,206
S 31,125711,2992.97986514764,0.958984375,982
S 11,129236,3076.904533829342,0.201171875,206
S 31,129858,3091.7133689839575,0.80859375,828
S 11,133537,3179.3045338293423,0.201171875,206
S 31,134142,3193.7086259009534,0.7919921875,811
S 11,137838,3281.704533829342,0.201171875,206
S 31,138634,3300.6560334805863,0.978515625,1002
S 11,142139,3384.104533829342,0.201171875,206
S 31,142767,3399.0562194838412,0.814453125,834
S 11,146440,3486.504533829342,0.201171875,206
S 31,147177,3504.0513368983957,0.9208984375,943
S 31,150526,3583.785724250174,4.19140625,4292
S 31,150677,3587.380795163915,0.138671875,142
S 11,150741,3588.904533829342,0.201171875,206
S 31,154819,3685.9952569169964,4.18359375,4284
S 31,154986,3689.971262497094,0.146484375,150
S 11,155042,3691.3045338293423,0.201171875,206
S 11,159343,3793.7045338293424,0.201171875,206
S 31,160258,3815.4892350616137,1.0947265625,1121
S 11,163644,3896.1045338293416,0.201171875,206
S 31,164782,3923.1985119739597,1.3125,1344
S 11,167945,3998.5045338293417,0.201171875,206
S 31,168795,4018.74168797954,1.03125,1056
S 11,172246,4100.904533829342,0.201171875,206
S 31,173058,4120.236968146943,0.994140625,1018
S 11,176547,4203.304533829342,0.201171875,206
S 31,177787,4232.826970471983,1.412109375,1446
S 11,180848,4305.704533829342,0.201171875,206
S 31,180942,4307.942524994188,0.29296875,300
S 11,185149,4408.1045338293425,0.201171875,206
S 31,185951,4427.19888398047,0.984375,1008
S 11,189450,4510.504533829342,0.201171875,206
S 31,189969,4522.861102069286,0.7080078125,725
S 11,193751,4612.904533829343,0.201171875,206
