Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 22,206,4.9045338293420135,0.201171875,206
S 42,1007,23.97507556382237,0.9833984375,1007
S 22,4507,107.30453382934202,0.201171875,206
S 42,5396,128.470216228784,1.0693359375,1095
S 22,8808,209.704533829342,0.201171875,206
S 42,9574,227.94178098116714,0.94921875,972
S 22,13109,312.104533829342,0.201171875,206
S 42,13682,325.7467565682399,0.7607421875,779
S 22,17410,414.50453382934205,0.201171875,206
S 42,18049,429.7181120669611,0.8251953125,845
S 22,21711,516.9045338293421,0.201171875,206
S 42,22465,534.8560799813996,0.9375,960
S 22,26012,619.3045338293421,0.201171875,206
S 42,26739,636.6132527319228,0.9111328125,933
S 22,30313,721.704533829342,0.201171875,206
S 42,31107,740.6084166472914,0.9765625,1000
S 22,34614,824.104533829342,0.201171875,206
S 42,35362,841.913229481516,0.931640625,954
S 22,38915,926.5045338293421,0.201171875,206
S 42,39737,946.0750523134155,1.00390625,1028
S 22,43216,1028.904533829342,0.201171875,206
S 42,43910,1045.4275749825622,0.87890625,900
S 22,47517,1131.304533829342,0.201171875,206
S 42,48228,1148.2323180655662,0.8955078125,917
S 22,51818,1233.704533829342,0.201171875,206
S 42,52494,1249.7990234829108,0.861328125,882
S 22,56119,1336.104533829342,0.201171875,206
S 42,56900,1354.6989072308766,0.9638671875,987
S 22,60420,1438.5045338293419,0.201171875,206
S 42,61280,1458.9797721460127,1.041015625,1066
S 22,64721,1540.904533829342,0.201171875,206
S 42,65588,1561.5464310625437,1.0478515625,1073
S 22,69022,1643.304533829342,0.201171875,206
S 42,69939,1665.136851894908,1.0966796875,1123
S 22,73323,1745.704533829342,0.201171875,206
S 42,74012,1762.1085328993256,0.8740234375,895
S 22,77624,1848.104533829342,0.201171875,206
S 42,78337,1865.0799348988605,0.8974609375,919
S 22,81925,1950.504533829342,0.201171875,206
S 42,82504,1964.2896070681236,0.7666015625,785
S 22,86226,2052.904533829342,0.201171875,206
S 42,87039,2072.26077656359,0.9951171875,1019
S 22,90527,2155.304533829342,0.201171875,206
S 42,91348,2174.851243896768,1.0029296875,1027
S 22,94828,2257.704533829342,0.201171875,206
S 42,95688,2278.1797721460125,1.041015625,1066
S 22,99129,2360.104533829342,0.201171875,206
S 42,99956,2379.794094396652,1.0087890625,1033
S 22,103430,2462.504533829342,0.201171875,206
S 42,104430,2486.3129504766334,1.177734375,1206
S 22,107731,2564.9045338293417,0.201171875,206
S 22,112032,2667.304533829342,0.201171875,206
S 42,112780,2685.113229481516,0.931640625,954
S 22,116333,2769.704533829342,0.201171875,206
