Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 21,206,4.9045338293420135,0.201171875,206
S 41,918,21.85612648221344,0.896484375,918
S 21,4507,107.30453382934202,0.201171875,206
S 41,5254,125.08942106486865,0.9306640625,953
S 21,8808,209.704533829342,0.201171875,206
S 41,9789,233.06059056033482,1.1591796875,1187
S 21,13109,312.104533829342,0.201171875,206
S 41,13881,330.48463148105094,0.955078125,978
S 21,17410,414.50453382934205,0.201171875,206
S 41,18369,437.3368053940944,1.1376953125,1165
S 21,21711,516.9045338293421,0.201171875,206
S 41,22618,538.4987677284353,1.0869140625,1113
S 21,26012,619.3045338293421,0.201171875,206
S 41,26872,639.7797721460125,1.041015625,1066
S 21,30313,721.704533829342,0.201171875,206
S 41,31050,739.2513368983957,0.9208984375,943
S 21,34614,824.104533829342,0.201171875,206
S 41,35860,853.7698209718669,1.41796875,1452
S 21,38915,926.5045338293421,0.201171875,206
S 41,39799,947.5511741455475,1.064453125,1090
S 21,43216,1028.904533829342,0.201171875,206
S 41,43970,1046.8560799813997,0.9375,960
S 21,47517,1131.304533829342,0.201171875,206
S 41,48681,1159.0175308067892,1.337890625,1370
S 21,51818,1233.704533829342,0.201171875,206
S 41,52818,1257.5129504766335,1.177734375,1206
S 21,56119,1336.104533829342,0.201171875,206
S 41,56857,1353.675145315043,0.921875,944
S 21,60420,1438.5045338293419,0.201171875,206
S 41,61319,1459.908300395257,1.0791015625,1105
S 21,64721,1540.904533829342,0.201171875,206
S 41,65500,1559.451290397582,0.9619140625,985
S 21,69022,1643.304533829342,0.201171875,206
S 41,69881,1663.7559637293652,1.0400390625,1065
S 21,73323,1745.704533829342,0.201171875,206
S 41,74297,1768.8939316438039,1.15234375,1180
S 21,77624,1848.104533829342,0.201171875,206
S 41,78116,1859.8182748198094,0.681640625,698
S 21,81925,1950.504533829342,0.201171875,206
S 41,82820,1971.8130667286675,1.0751953125,1101
S 21,86226,2052.904533829342,0.201171875,206
S 41,87305,2078.5938153917696,1.2548828125,1285
S 21,90527,2155.304533829342,0.201171875,206
S 41,91380,2175.6131132294813,1.0341796875,1059
S 21,94828,2257.704533829342,0.201171875,206
S 41,95728,2279.132108811904,1.080078125,1106
S 21,99129,2360.104533829342,0.201171875,206
S 41,99822,2376.6037665659146,0.8779296875,899
S 21,103430,2462.504533829342,0.201171875,206
S 41,104293,2483.0511973959547,1.0439453125,1069
S 21,107731,2564.9045338293417,0.201171875,206
S 41,108515,2583.5703324808183,0.966796875,990
S 21,112032,2667.304533829342,0.201171875,206
S 41,112912,2688.2559404789586,1.060546875,1086
S 21,116333,2769.704533829342,0.201171875,206
S 41,117217,2790.751174145548,1.064453125,1090
S 21,120634,2872.104533829342,0.201171875,206
S 41,121524,2893.2940246454314,1.0703125,1096
S 21,124935,2974.504533829342,0.201171875,206
S 41,125673,2992.075145315043,0.921875,944
S 21,129236,3076.904533829342,0.201171875,206
S 41,130047,3096.2131597302955,0.9931640625,1017
S 21,133537,3179.3045338293423,0.201171875,206
S 41,134274,3196.8513368983954,0.9208984375,943
S 21,137838,3281.704533829342,0.201171875,206
S 41,138673,3301.5845617298305,1.0166015625,1041
S 21,142139,3384.104533829342,0.201171875,206
S 41,142753,3398.722901650779,0.80078125,820
S 21,146440,3486.504533829342,0.201171875,206
S 41,147173,3503.956103231807,0.9169921875,939
S 21,150741,3588.904533829342,0.201171875,206
S 41,151534,3607.784608230644,0.9755859375,999
S 21,155042,3691.3045338293423,0.201171875,206
S 41,155914,3712.06547314578,1.052734375,1078
