Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 21,206,4.9045338293420135,0.201171875,206
S 21,4507,107.30453382934202,0.201171875,206
S 41,5201,123.82757498256221,0.87890625,900
S 21,8808,209.704533829342,0.201171875,206
S 41,9497,226.10853289932575,0.8740234375,895
S 21,13109,312.104533829342,0.201171875,206
S 21,17410,414.50453382934205,0.201171875,206
S 41,17975,427.9562892350616,0.7529296875,771
S 21,21711,516.9045338293421,0.201171875,206
S 41,22408,533.499000232504,0.8818359375,903
S 21,26012,619.3045338293421,0.201171875,206
S 41,26618,633.7324343176006,0.79296875,812
S 21,30313,721.704533829342,0.201171875,206
S 41,31041,739.0370611485702,0.912109375,934
S 21,34614,824.104533829342,0.201171875,206
S 21,38915,926.5045338293421,0.201171875,206
S 41,39698,945.1465240641712,0.9658203125,989
S 21,43216,1028.904533829342,0.201171875,206
S 41,44554,1060.760195303418,1.5078125,1544
S 21,47517,1131.304533829342,0.201171875,206
S 41,48366,1151.5178795628924,1.0302734375,1055
S 21,51818,1233.704533829342,0.201171875,206
S 41,52072,1239.751871657754,0.44921875,460
S 21,56119,1336.104533829342,0.201171875,206
S 41,56907,1354.8655661474077,0.970703125,994
S 21,60420,1438.5045338293419,0.201171875,206
S 21,64721,1540.904533829342,0.201171875,206
S 41,65604,1561.9273657289004,1.0634765625,1089
S 21,69022,1643.304533829342,0.201171875,206
S 41,69722,1659.970425482446,0.884765625,906
S 21,73323,1745.704533829342,0.201171875,206
S 41,73879,1758.9420134852362,0.744140625,762
S 21,77624,1848.104533829342,0.201171875,206
S 41,78006,1857.1993489886072,0.57421875,588
S 21,81925,1950.504533829342,0.201171875,206
S 41,82636,1967.4323180655663,0.8955078125,917
S 21,86226,2052.904533829342,0.201171875,206
S 41,86826,2067.189583817717,0.787109375,806
S 21,90527,2155.304533829342,0.201171875,206
S 41,90861,2163.2565449895374,0.52734375,540
S 21,94828,2257.704533829342,0.201171875,206
S 41,95305,2269.0611485700997,0.6669921875,683
