Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 21,206,4.9045338293420135,0.201171875,206
S 21,4507,107.30453382934202,0.201171875,206
S 41,5669,134.96991397349453,1.3359375,1368
S 21,8808,209.704533829342,0.201171875,206
S 41,9861,234.77479655893978,1.2294921875,1259
S 21,13109,312.104533829342,0.201171875,206
S 21,17410,414.50453382934205,0.201171875,206
S 41,18425,438.6700767263427,1.1923828125,1221
S 21,21711,516.9045338293421,0.201171875,206
S 41,22595,537.9511741455476,1.064453125,1090
S 21,26012,619.3045338293421,0.201171875,206
S 41,27046,643.9224366426412,1.2109375,1240
S 21,30313,721.704533829342,0.201171875,206
S 41,31168,742.0607300627761,1.0361328125,1061
S 21,34614,824.104533829342,0.201171875,206
S 41,35454,844.1036038130667,1.021484375,1046
S 21,38915,926.5045338293421,0.201171875,206
S 41,39749,946.360753313183,1.015625,1040
S 21,43216,1028.904533829342,0.201171875,206
S 41,44013,1047.8798418972333,0.9794921875,1003
S 21,47517,1131.304533829342,0.201171875,206
S 41,48399,1152.303557312253,1.0625,1088
S 21,51818,1233.704533829342,0.201171875,206
S 41,52734,1255.513043478261,1.095703125,1122
S 21,56119,1336.104533829342,0.201171875,206
S 41,56829,1353.0085096489188,0.89453125,916
S 21,60420,1438.5045338293419,0.201171875,206
S 41,61194,1456.9322483143455,0.95703125,980
S 21,64721,1540.904533829342,0.201171875,206
S 41,65702,1564.2605905603348,1.1591796875,1187
S 21,69022,1643.304533829342,0.201171875,206
S 41,70348,1674.8744943036502,1.49609375,1532
S 21,73323,1745.704533829342,0.201171875,206
S 21,77624,1848.104533829342,0.201171875,206
S 41,78437,1867.4607765635897,0.9951171875,1019
S 21,81925,1950.504533829342,0.201171875,206
S 41,82481,1963.742013485236,0.744140625,762
S 21,86226,2052.904533829342,0.201171875,206
S 41,86960,2070.379911648454,0.91796875,940
S 21,90527,2155.304533829342,0.201171875,206
S 41,91285,2173.3513136479887,0.94140625,964
S 21,94828,2257.704533829342,0.201171875,206
