Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 21,206,4.9045338293420135,0.201171875,206
S 41,868,20.665705649848874,0.84765625,868
S 21,4507,107.30453382934202,0.201171875,206
S 41,5383,128.16070681236923,1.056640625,1082
S 21,8808,209.704533829342,0.201171875,206
S 41,9548,227.32276214833757,0.923828125,946
S 21,13109,312.104533829342,0.201171875,206
S 41,13804,328.65138339920946,0.8798828125,901
S 21,17410,414.50453382934205,0.201171875,206
S 41,18045,429.622878400372,0.8212890625,841
S 21,21711,516.9045338293421,0.201171875,206
S 41,22448,534.4513368983958,0.9208984375,943
S 21,26012,619.3045338293421,0.201171875,206
S 41,26774,637.446547314578,0.9453125,968
S 21,30313,721.704533829342,0.201171875,206
S 41,30927,736.3229016507788,0.80078125,820
S 21,34614,824.104533829342,0.201171875,206
S 41,35357,841.7941873982794,0.9267578125,949
S 21,38915,926.5045338293421,0.201171875,206
S 41,39531,941.1705184840735,0.802734375,822
S 21,43216,1028.904533829342,0.201171875,206
S 41,44137,1050.8320855614975,1.1005859375,1127
S 21,47517,1131.304533829342,0.201171875,206
S 41,48175,1146.9704719832598,0.84375,864
S 21,51818,1233.704533829342,0.201171875,206
S 41,52853,1258.3462450592885,1.2119140625,1241
S 21,56119,1336.104533829342,0.201171875,206
S 41,56820,1352.7942338990933,0.8857421875,907
S 21,60420,1438.5045338293419,0.201171875,206
S 41,61125,1455.2894675656823,0.8896484375,911
S 21,64721,1540.904533829342,0.201171875,206
S 41,65595,1561.7130899790745,1.0546875,1080
S 21,69022,1643.304533829342,0.201171875,206
S 41,69995,1666.4701232271564,1.1513671875,1179
S 21,73323,1745.704533829342,0.201171875,206
S 41,74189,1766.3226226458964,1.046875,1072
S 21,77624,1848.104533829342,0.201171875,206
S 41,78336,1865.0561264822134,0.896484375,918
S 21,81925,1950.504533829342,0.201171875,206
S 41,82662,1968.0513368983957,0.9208984375,943
S 21,86226,2052.904533829342,0.201171875,206
S 41,87180,2075.6177633108578,1.1328125,1160
S 21,90527,2155.304533829342,0.201171875,206
S 41,91660,2182.2794698907232,1.3076171875,1339
S 21,94828,2257.704533829342,0.201171875,206
S 41,95719,2278.9178330620784,1.0712890625,1097
S 21,99129,2360.104533829342,0.201171875,206
S 41,99900,2378.4608230644035,0.9541015625,977
S 21,103430,2462.504533829342,0.201171875,206
S 41,103968,2475.3134619855846,0.7265625,744
S 21,107731,2564.9045338293417,0.201171875,206
S 41,108504,2583.3084398976985,0.9560546875,979
S 21,112032,2667.304533829342,0.201171875,206
S 41,112829,2686.2798418972334,0.9794921875,1003
S 21,116333,2769.704533829342,0.201171875,206
S 41,117304,2792.822506393862,1.1494140625,1177
S 21,120634,2872.104533829342,0.201171875,206
S 41,121666,2896.6748198093464,1.208984375,1238
S 21,124935,2974.504533829342,0.201171875,206
S 41,126229,3005.3126249709367,1.46484375,1500
S 21,129236,3076.904533829342,0.201171875,206
S 41,129955,3094.0227853987444,0.9033203125,925
S 21,133537,3179.3045338293423,0.201171875,206
S 41,137408,3271.4669146710066,3.9814453125,4077
