Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 21,206,4.9045338293420135,0.201171875,206
S 41,1144,27.236828644501276,1.1171875,1144
S 21,4507,107.30453382934202,0.201171875,206
S 41,6017,143.25524296675192,1.67578125,1716
S 21,8808,209.704533829342,0.201171875,206
S 41,10172,242.17921413624737,1.533203125,1570
S 21,13109,312.104533829342,0.201171875,206
S 41,14007,333.4844919786096,1.078125,1104
S 21,17410,414.50453382934205,0.201171875,206
S 41,18363,437.1939548942106,1.1318359375,1159
S 21,21711,516.9045338293421,0.201171875,206
S 21,26012,619.3045338293421,0.201171875,206
S 41,26862,639.5416879795397,1.03125,1056
S 21,30313,721.704533829342,0.201171875,206
S 21,34614,824.104533829342,0.201171875,206
S 21,38915,926.5045338293421,0.201171875,206
S 41,40492,964.0504068821205,1.7412109375,1783
S 21,43216,1028.904533829342,0.201171875,206
S 41,44206,1052.4748663101605,1.16796875,1196
S 21,47517,1131.304533829342,0.201171875,206
S 21,51818,1233.704533829342,0.201171875,206
S 21,56119,1336.104533829342,0.201171875,206
S 21,60420,1438.5045338293419,0.201171875,206
S 21,64721,1540.904533829342,0.201171875,206
S 41,65872,1568.3080213903743,1.3251953125,1357
S 21,69022,1643.304533829342,0.201171875,206
S 41,71343,1698.5638688677052,2.4677734375,2527
S 21,73323,1745.704533829342,0.201171875,206
S 41,74256,1767.9177865612648,1.1123046875,1139
S 21,77624,1848.104533829342,0.201171875,206
S 41,79095,1883.1267147175076,1.6376953125,1677
S 21,81925,1950.504533829342,0.201171875,206
S 21,86226,2052.904533829342,0.201171875,206
S 41,87029,2072.0226923971168,0.9853515625,1009
S 21,90527,2155.304533829342,0.201171875,206
S 21,94828,2257.704533829342,0.201171875,206
S 41,96209,2290.5839572192513,1.5498046875,1587
S 21,99129,2360.104533829342,0.201171875,206
S 41,100000,2380.841664729133,1.0517578125,1077
S 21,103430,2462.504533829342,0.201171875,206
S 21,107731,2564.9045338293417,0.201171875,206
S 21,112032,2667.304533829342,0.201171875,206
S 21,116333,2769.704533829342,0.201171875,206
S 21,120634,2872.104533829342,0.201171875,206
S 41,122909,2926.26868170193,2.4228515625,2481
S 21,124935,2974.504533829342,0.201171875,206
S 21,129236,3076.904533829342,0.201171875,206
S 41,130129,3098.165449895373,1.0732421875,1099
S 21,133537,3179.3045338293423,0.201171875,206
S 21,137838,3281.704533829342,0.201171875,206
