Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 21,206,4.9045338293420135,0.201171875,206
S 41,1055,25.117879562892348,1.0302734375,1055
S 21,4507,107.30453382934202,0.201171875,206
S 41,5565,132.49383864217623,1.234375,1264
S 21,8808,209.704533829342,0.201171875,206
S 41,9895,235.58428272494768,1.2626953125,1293
S 21,13109,312.104533829342,0.201171875,206
S 41,14170,337.3652638921181,1.2373046875,1267
S 21,17410,414.50453382934205,0.201171875,206
S 41,18208,433.5036503138805,0.98046875,1004
S 21,21711,516.9045338293421,0.201171875,206
S 41,22775,542.23668914206,1.240234375,1270
S 21,26012,619.3045338293421,0.201171875,206
S 41,27426,652.9696349686119,1.58203125,1620
S 21,30313,721.704533829342,0.201171875,206
S 41,31234,743.6320855614973,1.1005859375,1127
S 21,34614,824.104533829342,0.201171875,206
S 41,35629,848.2700767263427,1.1923828125,1221
S 21,38915,926.5045338293421,0.201171875,206
S 41,39834,948.3844687282028,1.0986328125,1125
S 21,43216,1028.904533829342,0.201171875,206
S 41,44193,1052.1653568937456,1.1552734375,1183
S 21,47517,1131.304533829342,0.201171875,206
S 41,48554,1155.993861892583,1.2138671875,1243
S 21,51818,1233.704533829342,0.201171875,206
S 41,52552,1251.179911648454,0.91796875,940
S 21,56119,1336.104533829342,0.201171875,206
S 41,56896,1354.6036735642874,0.9599609375,983
S 21,60420,1438.5045338293419,0.201171875,206
S 41,61150,1455.8846779818646,0.9140625,936
S 21,64721,1540.904533829342,0.201171875,206
S 41,65660,1563.2606370611486,1.1181640625,1145
S 21,69022,1643.304533829342,0.201171875,206
S 41,69866,1663.3988374796559,1.025390625,1050
S 21,73323,1745.704533829342,0.201171875,206
S 41,74285,1768.6082306440362,1.140625,1168
S 21,77624,1848.104533829342,0.201171875,206
S 41,78901,1878.507881887933,1.4482421875,1483
S 21,81925,1950.504533829342,0.201171875,206
S 41,83146,1979.5746105556848,1.3935546875,1427
S 21,86226,2052.904533829342,0.201171875,206
S 41,86978,2070.808463148105,0.935546875,958
S 21,90527,2155.304533829342,0.201171875,206
S 41,91415,2176.446407812137,1.068359375,1094
S 21,94828,2257.704533829342,0.201171875,206
S 41,95802,2280.893931643804,1.15234375,1180
S 21,99129,2360.104533829342,0.201171875,206
S 41,100111,2383.484398976982,1.16015625,1188
S 21,103430,2462.504533829342,0.201171875,206
S 41,104494,2487.83668914206,1.240234375,1270
S 41,107236,2553.1193675889326,3.91796875,4012
S 21,107731,2564.9045338293417,0.201171875,206
S 21,112032,2667.304533829342,0.201171875,206
S 41,113071,2692.041478725878,1.2158203125,1245
S 21,116333,2769.704533829342,0.201171875,206
S 41,117338,2793.63199255987,1.1826171875,1211
S 21,120634,2872.104533829342,0.201171875,206
S 41,121526,2893.341641478726,1.072265625,1098
S 21,124935,2974.504533829342,0.201171875,206
S 41,125748,2993.8607765635898,0.9951171875,1019
S 21,129236,3076.904533829342,0.201171875,206
S 41,130268,3101.4748198093466,1.208984375,1238
S 21,133537,3179.3045338293423,0.201171875,206
S 41,134400,3199.8511973959544,1.0439453125,1069
S 21,137838,3281.704533829342,0.201171875,206
S 41,138789,3304.346338060916,1.1298828125,1157
S 21,142139,3384.104533829342,0.201171875,206
S 41,143119,3407.436782143687,1.158203125,1186
S 21,146440,3486.504533829342,0.201171875,206
S 41,147297,3506.9083468960707,1.0380859375,1063
S 21,150741,3588.904533829342,0.201171875,206
S 41,151679,3611.236828644501,1.1171875,1144
S 21,155042,3691.3045338293423,0.201171875,206
S 41,155833,3710.1369913973494,0.9736328125,997
S 21,159343,3793.7045338293424,0.201171875,206
S 41,160230,3814.8225993954893,1.0673828125,1093
S 21,163644,3896.1045338293416,0.201171875,206
S 41,164588,3918.579679144385,1.123046875,1150
S 21,167945,3998.5045338293417,0.201171875,206
S 41,168853,4020.122576145083,1.087890625,1114
S 21,172246,4100.904533829342,0.201171875,206
S 41,173128,4121.903557312253,1.0625,1088
S 21,176547,4203.304533829342,0.201171875,206
S 41,177642,4229.374750058126,1.2705078125,1301
S 21,180848,4305.704533829342,0.201171875,206
S 41,181798,4328.322529644269,1.12890625,1156
S 21,185149,4408.1045338293425,0.201171875,206
S 41,185937,4426.865566147408,0.970703125,994
S 21,189450,4510.504533829342,0.201171875,206
S 41,190323,4531.289281562427,1.0537109375,1079
S 21,193751,4612.904533829343,0.201171875,206
S 41,194646,4634.213066728667,1.0751953125,1101
S 21,198052,4715.304533829341,0.201171875,206
S 41,199012,4738.160613810742,1.138671875,1166
S 21,202353,4817.704533829342,0.201171875,206
S 41,203444,4843.679516391537,1.2666015625,1297
S 21,206654,4920.104533829342,0.201171875,206
S 41,207592,4942.436828644501,1.1171875,1144
S 21,210955,5022.504533829342,0.201171875,206
S 41,211869,5044.265426644966,1.09375,1120
S 21,215256,5124.904533829342,0.201171875,206
S 41,216140,5145.951174145547,1.064453125,1090
S 21,219557,5227.304533829342,0.201171875,206
S 41,220408,5247.565496396187,1.0322265625,1057
S 21,223858,5329.704533829342,0.201171875,206
S 41,224787,5351.822552894676,1.1083984375,1135
S 21,228159,5432.1045338293425,0.201171875,206
S 41,229124,5455.079655893978,1.1435546875,1171
S 21,232460,5534.504533829342,0.201171875,206
S 41,233796,5566.312578470123,1.505859375,1542
S 21,236761,5636.904533829342,0.201171875,206
S 41,237746,5660.355824226924,1.1630859375,1191
S 21,241062,5739.304533829342,0.201171875,206
S 41,241969,5760.898767728436,1.0869140625,1113
S 21,245363,5841.704533829342,0.201171875,206
S 41,246311,5864.2749128109745,1.126953125,1154
S 21,249664,5944.1045338293425,0.201171875,206
S 41,250458,5963.008416647292,0.9765625,1000
S 21,253965,6046.504533829342,0.201171875,206
S 41,254882,6068.336851894908,1.0966796875,1123
S 21,258266,6148.904533829343,0.201171875,206
S 41,259182,6170.71304347826,1.095703125,1122
S 21,262567,6251.304533829342,0.201171875,206
S 41,263513,6273.82729597768,1.125,1152
S 21,266868,6353.704533829342,0.201171875,206
S 41,267788,6375.60827714485,1.099609375,1126
S 21,271169,6456.1045338293425,0.201171875,206
S 41,272143,6479.293931643804,1.15234375,1180
S 21,275470,6558.504533829343,0.201171875,206
S 41,276396,6580.551127644733,1.10546875,1132
S 21,279771,6660.904533829343,0.201171875,206
S 21,284072,6763.304533829341,0.201171875,206
S 41,285080,6787.303417809812,1.185546875,1214
S 21,288373,6865.704533829341,0.201171875,206
S 41,289173,6884.751267147175,0.982421875,1006
S 21,292674,6968.104533829342,0.201171875,206
S 41,293578,6989.627342478494,1.083984375,1110
S 21,296975,7070.504533829342,0.201171875,206
S 41,298552,7108.05040688212,1.7412109375,1783
S 21,301276,7172.904533829342,0.201171875,206
S 41,302059,7191.546524064171,0.9658203125,989
S 21,305577,7275.304533829341,0.201171875,206
S 41,306510,7297.517786561265,1.1123046875,1139
S 21,309878,7377.704533829342,0.201171875,206
S 41,311361,7413.012415717274,1.6494140625,1689
S 21,314179,7480.1045338293425,0.201171875,206
S 41,315793,7518.531318298071,1.77734375,1820
S 21,318480,7582.504533829342,0.201171875,206
S 41,320279,7625.335875377818,1.9580078125,2005
S 21,322781,7684.904533829342,0.201171875,206
S 41,323793,7708.9986514764005,1.189453125,1218
S 21,327082,7787.304533829342,0.201171875,206
S 41,327974,7808.541641478726,1.072265625,1098
S 21,331383,7889.704533829343,0.201171875,206
S 41,332406,7914.060544059521,1.2001953125,1229
S 21,335684,7992.1045338293425,0.201171875,206
S 41,336603,8013.984468728202,1.0986328125,1125
S 21,339985,8094.504533829342,0.201171875,206
S 41,341018,8119.098628225995,1.2099609375,1239
S 21,344286,8196.904533829344,0.201171875,206
S 41,345450,8224.617530806789,1.337890625,1370
