Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 11,206,4.9045338293420135,0.201171875,206
S 11,4507,107.30453382934202,0.201171875,206
S 31,5156,122.75619623343408,0.8349609375,855
S 11,8808,209.704533829342,0.201171875,206
S 31,9534,226.98944431527553,0.91015625,932
S 11,13109,312.104533829342,0.201171875,206
S 31,13986,332.9845152290165,1.0576171875,1083
S 11,17410,414.50453382934205,0.201171875,206
S 31,18096,430.8371076493839,0.87109375,892
S 11,21711,516.9045338293421,0.201171875,206
S 31,22448,534.4513368983958,0.9208984375,943
S 11,26012,619.3045338293421,0.201171875,206
S 31,26773,637.4227388979307,0.9443359375,967
S 11,30313,721.704533829342,0.201171875,206
S 31,30879,735.1800976517089,0.75390625,772
S 31,34595,823.6521739130435,0.1826171875,187
S 11,34614,824.104533829342,0.201171875,206
S 11,38915,926.5045338293421,0.201171875,206
S 31,39003,928.5996744943036,0.287109375,294
S 31,42579,1013.7385724250174,3.779296875,3870
S 11,43216,1028.904533829342,0.201171875,206
S 31,46773,1113.5910718437574,3.6748046875,3763
S 31,46855,1115.5433620088352,3.7548828125,3845
S 11,47517,1131.304533829342,0.201171875,206
S 11,51818,1233.704533829342,0.201171875,206
S 31,52413,1247.8705417344804,0.7822265625,801
S 11,56119,1336.104533829342,0.201171875,206
S 31,56614,1347.8897000697514,0.6845703125,701
S 11,60420,1438.5045338293419,0.201171875,206
S 31,60971,1451.6229714019996,0.7392578125,757
S 11,64721,1540.904533829342,0.201171875,206
S 31,65722,1564.7367588932805,1.1787109375,1207
S 11,69022,1643.304533829342,0.201171875,206
S 31,69698,1659.3990234829112,0.861328125,882
S 11,73323,1745.704533829342,0.201171875,206
S 31,73939,1760.3705184840735,0.802734375,822
S 11,77624,1848.104533829342,0.201171875,206
S 31,78141,1860.4134852359916,0.7060546875,723
S 11,81925,1950.504533829342,0.201171875,206
S 31,82384,1961.4325970704488,0.6494140625,665
S 11,86226,2052.904533829342,0.201171875,206
S 31,86882,2068.5228551499654,0.841796875,862
S 11,90527,2155.304533829342,0.201171875,206
S 31,91097,2168.8753313182983,0.7578125,776
S 11,94828,2257.704533829342,0.201171875,206
S 31,95574,2275.4656126482214,0.9296875,952
S 11,99129,2360.104533829342,0.201171875,206
S 31,99825,2376.675191815857,0.880859375,902
S 11,103430,2462.504533829342,0.201171875,206
S 31,104172,2480.1703789816324,0.92578125,948
S 11,107731,2564.9045338293417,0.201171875,206
S 11,112032,2667.304533829342,0.201171875,206
S 31,112518,2678.8754243199255,0.67578125,692
S 11,116333,2769.704533829342,0.201171875,206
S 31,117104,2788.0608230644034,0.9541015625,977
S 11,120634,2872.104533829342,0.201171875,206
S 31,121818,2900.2936991397346,1.357421875,1390
S 11,124935,2974.504533829342,0.201171875,206
S 31,125544,2989.0038595675423,0.7958984375,815
S 11,129236,3076.904533829342,0.201171875,206
S 31,129864,3091.856219483841,0.814453125,834
S 11,133537,3179.3045338293423,0.201171875,206
