Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 11,206,4.9045338293420135,0.201171875,206
S 31,782,18.618181818181817,0.763671875,782
S 11,4507,107.30453382934202,0.201171875,206
S 31,5218,124.23231806556613,0.8955078125,917
S 11,8808,209.704533829342,0.201171875,206
S 31,9296,221.3230411532202,0.677734375,694
S 11,13109,312.104533829342,0.201171875,206
S 31,14127,336.3415019762846,1.1953125,1224
S 11,17410,414.50453382934205,0.201171875,206
S 31,18039,429.48002790048827,0.8154296875,835
S 11,21711,516.9045338293421,0.201171875,206
S 31,22404,533.4037665659149,0.8779296875,899
S 11,26012,619.3045338293421,0.201171875,206
S 31,26589,633.0419902348291,0.7646484375,783
S 11,30313,721.704533829342,0.201171875,206
S 31,31032,738.8227853987445,0.9033203125,925
S 11,34614,824.104533829342,0.201171875,206
S 31,35370,842.1036968146943,0.939453125,962
S 11,38915,926.5045338293421,0.201171875,206
S 31,39732,945.956010230179,0.9990234375,1023
S 11,43216,1028.904533829342,0.201171875,206
S 31,43926,1045.808509648919,0.89453125,916
S 11,47517,1131.304533829342,0.201171875,206
S 31,48149,1146.3514531504302,0.818359375,838
S 11,51818,1233.704533829342,0.201171875,206
S 31,52484,1249.5609393164382,0.8515625,872
S 11,56119,1336.104533829342,0.201171875,206
S 31,56703,1350.00864915136,0.771484375,790
S 11,60420,1438.5045338293419,0.201171875,206
S 31,61204,1457.1703324808184,0.966796875,990
S 11,64721,1540.904533829342,0.201171875,206
S 31,65293,1554.5229481515926,0.759765625,778
S 11,69022,1643.304533829342,0.201171875,206
S 31,69718,1659.8751918158566,0.880859375,902
S 11,73323,1745.704533829342,0.201171875,206
S 31,73938,1760.346710067426,0.8017578125,821
S 11,77624,1848.104533829342,0.201171875,206
S 31,78275,1863.603813066729,0.8369140625,857
S 11,81925,1950.504533829342,0.201171875,206
S 31,82567,1965.789537316903,0.828125,848
S 11,86226,2052.904533829342,0.201171875,206
S 31,86802,2066.6181818181817,0.763671875,782
S 11,90527,2155.304533829342,0.201171875,206
S 31,91494,2178.327272727273,1.1455078125,1173
S 11,94828,2257.704533829342,0.201171875,206
S 31,95494,2273.560939316438,0.8515625,872
S 11,99129,2360.104533829342,0.201171875,206
S 31,99700,2373.699139734945,0.7587890625,777
S 11,103430,2462.504533829342,0.201171875,206
S 31,104184,2480.4560799813994,0.9375,960
S 11,107731,2564.9045338293417,0.201171875,206
S 31,108278,2577.92773773541,0.7353515625,753
S 11,112032,2667.304533829342,0.201171875,206
S 31,112676,2682.6371541501976,0.830078125,850
S 11,116333,2769.704533829342,0.201171875,206
S 31,117102,2788.013206231109,0.9521484375,975
S 11,120634,2872.104533829342,0.201171875,206
S 31,121273,2887.318112066961,0.8251953125,845
S 11,124935,2974.504533829342,0.201171875,206
S 31,125942,2998.479609393164,1.1845703125,1213
S 11,129236,3076.904533829342,0.201171875,206
S 31,129864,3091.856219483841,0.814453125,834
S 11,133537,3179.3045338293423,0.201171875,206
S 31,134171,3194.3990699837245,0.8203125,840
S 11,137838,3281.704533829342,0.201171875,206
S 31,138377,3294.537270402232,0.7275390625,745
S 11,142139,3384.104533829342,0.201171875,206
S 31,142696,3397.365821901883,0.7451171875,763
