Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 11,206,4.9045338293420135,0.201171875,206
S 31,838,19.951453150430133,0.818359375,838
S 11,4507,107.30453382934202,0.201171875,206
S 31,5199,123.77995814926761,0.876953125,898
S 11,8808,209.704533829342,0.201171875,206
S 31,9403,223.87054173448035,0.7822265625,801
S 11,13109,312.104533829342,0.201171875,206
S 31,13611,324.05635898628225,0.69140625,708
S 11,17410,414.50453382934205,0.201171875,206
S 31,18067,430.14666356661235,0.8427734375,863
S 11,21711,516.9045338293421,0.201171875,206
S 31,22379,532.8085561497327,0.853515625,874
S 11,26012,619.3045338293421,0.201171875,206
S 31,26606,633.446733317833,0.78125,800
S 11,30313,721.704533829342,0.201171875,206
S 31,30883,735.2753313182981,0.7578125,776
S 11,34614,824.104533829342,0.201171875,206
S 31,35191,837.8419902348292,0.7646484375,783
S 11,38915,926.5045338293421,0.201171875,206
S 31,39518,940.8610090676588,0.7900390625,809
S 11,43216,1028.904533829342,0.201171875,206
S 31,43825,1043.4038595675424,0.7958984375,815
S 11,47517,1131.304533829342,0.201171875,206
S 31,48323,1150.4941176470588,0.98828125,1012
S 11,51818,1233.704533829342,0.201171875,206
S 31,52483,1249.5371308997908,0.8505859375,871
S 11,56119,1336.104533829342,0.201171875,206
S 31,56758,1351.3181120669612,0.8251953125,845
S 11,60420,1438.5045338293419,0.201171875,206
S 31,60989,1452.0515229016507,0.7568359375,775
S 11,64721,1540.904533829342,0.201171875,206
S 31,65321,1555.1895838177168,0.787109375,806
S 11,69022,1643.304533829342,0.201171875,206
S 31,69577,1656.5182050685887,0.7431640625,761
S 11,73323,1745.704533829342,0.201171875,206
S 31,73855,1758.370611485701,0.720703125,738
S 11,77624,1848.104533829342,0.201171875,206
S 31,78337,1865.0799348988605,0.8974609375,919
S 11,81925,1950.504533829342,0.201171875,206
S 31,82727,1969.5988839804695,0.984375,1008
S 11,86226,2052.904533829342,0.201171875,206
S 31,86739,2065.1182515694027,0.7021484375,719
S 11,90527,2155.304533829342,0.201171875,206
S 31,91290,2173.4703557312255,0.9462890625,969
S 11,94828,2257.704533829342,0.201171875,206
S 31,95423,2271.8705417344804,0.7822265625,801
S 11,99129,2360.104533829342,0.201171875,206
S 31,99800,2376.0799813996746,0.8564453125,877
S 11,103430,2462.504533829342,0.201171875,206
S 31,103931,2474.4325505696347,0.6904296875,707
S 11,107731,2564.9045338293417,0.201171875,206
S 31,108559,2584.617902813299,1.009765625,1034
S 11,112032,2667.304533829342,0.201171875,206
S 31,112614,2681.1610323180657,0.76953125,788
S 11,116333,2769.704533829342,0.201171875,206
S 31,116988,2785.299046733318,0.8408203125,861
S 11,120634,2872.104533829342,0.201171875,206
S 31,121195,2885.4610555684726,0.7490234375,767
S 11,124935,2974.504533829342,0.201171875,206
S 31,125615,2990.6942571495,0.865234375,886
S 11,129236,3076.904533829342,0.201171875,206
S 31,129862,3091.808602650546,0.8125,832
S 11,133537,3179.3045338293423,0.201171875,206
S 31,134124,3193.280074401302,0.7744140625,793
S 11,137838,3281.704533829342,0.201171875,206
S 31,138506,3297.608556149733,0.853515625,874
S 11,142139,3384.104533829342,0.201171875,206
S 11,146440,3486.504533829342,0.201171875,206
