Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 11,206,4.9045338293420135,0.201171875,206
S 31,793,18.88007440130202,0.7744140625,793
S  1,3808,90.66245059288538,3.71875,3808
S 11,4507,107.30453382934202,0.201171875,206
S 31,5238,124.70848639851198,0.9150390625,937
S  1,8108,193.03864217623808,3.7177734375,3807
S 11,8808,209.704533829342,0.201171875,206
S 31,9640,229.5131364798884,1.013671875,1038
S  1,12410,295.4624505928854,3.71875,3808
S 11,13109,312.104533829342,0.201171875,206
S 31,13673,325.5324808184143,0.751953125,770
S  1,16710,397.8386421762381,3.7177734375,3807
S 11,17410,414.50453382934205,0.201171875,206
S 31,18037,429.4324110671937,0.8134765625,833
S  1,21011,500.2386421762381,3.7177734375,3807
S 11,21711,516.9045338293421,0.201171875,206
S 31,22473,535.046547314578,0.9453125,968
S  1,25312,602.6386421762381,3.7177734375,3807
S 11,26012,619.3045338293421,0.201171875,206
S 31,26672,635.0180888165543,0.845703125,866
S  1,29613,705.0386421762381,3.7177734375,3807
S 11,30313,721.704533829342,0.201171875,206
S 31,31485,749.6079981399674,1.345703125,1378
S  1,33914,807.438642176238,3.7177734375,3807
S 11,34614,824.104533829342,0.201171875,206
S 31,35270,839.7228551499652,0.841796875,862
S  1,38215,909.8386421762381,3.7177734375,3807
S 11,38915,926.5045338293421,0.201171875,206
S 31,39663,944.3132294815159,0.931640625,954
S  1,42516,1012.238642176238,3.7177734375,3807
S 11,43216,1028.904533829342,0.201171875,206
S 31,43961,1046.641804231574,0.9287109375,951
S  1,46834,1115.043385259242,3.734375,3824
S 11,47517,1131.304533829342,0.201171875,206
S 31,48145,1146.256219483841,0.814453125,834
S  1,51118,1217.038642176238,3.7177734375,3807
S 11,51818,1233.704533829342,0.201171875,206
S 31,52288,1244.8944896535688,0.66015625,676
S  1,55419,1319.438642176238,3.7177734375,3807
S 11,56119,1336.104533829342,0.201171875,206
S 31,56908,1354.8893745640548,0.9716796875,995
S  1,59720,1421.838642176238,3.7177734375,3807
S 11,60420,1438.5045338293419,0.201171875,206
S 31,61121,1455.1942338990932,0.8857421875,907
S  1,64021,1524.238642176238,3.7177734375,3807
S 11,64721,1540.904533829342,0.201171875,206
S 31,65572,1561.165496396187,1.0322265625,1057
S  1,68322,1626.6386421762381,3.7177734375,3807
S 11,69022,1643.304533829342,0.201171875,206
S 31,69655,1658.3752615670776,0.8193359375,839
S  1,72623,1729.0386421762382,3.7177734375,3807
S 11,73323,1745.704533829342,0.201171875,206
S 31,74111,1764.4655661474076,0.970703125,994
S  1,76923,1831.4148337595907,3.716796875,3806
S 11,77624,1848.104533829342,0.201171875,206
S 31,78422,1867.1036503138805,0.98046875,1004
S  1,81225,1933.838642176238,3.7177734375,3807
S 11,81925,1950.504533829342,0.201171875,206
S 31,82526,1964.8133922343638,0.7880859375,807
