Tipo_Evento,Tiempo_total_Sample,Tiempo_total_Segundos,Tiempo_Relativo_Epoca_Segundos,Tiempo_Relativo_Epoca_sample
S 21,206,4.9045338293420135,0.201171875,206
S 41,1180,28.093931643803767,1.15234375,1180
S 21,4507,107.30453382934202,0.201171875,206
S 41,5984,142.4695652173913,1.6435546875,1683
S 21,8808,209.704533829342,0.201171875,206
S 41,9529,226.87040223203905,0.9052734375,927
S 21,13109,312.104533829342,0.201171875,206
S 41,14052,334.5558707277377,1.1220703125,1149
S 21,17410,414.50453382934205,0.201171875,206
S 41,18785,447.24110671936756,1.5439453125,1581
S 21,21711,516.9045338293421,0.201171875,206
S 41,22987,547.2840734712858,1.447265625,1482
S 21,26012,619.3045338293421,0.201171875,206
S 41,26941,641.4225528946756,1.1083984375,1135
S 21,30313,721.704533829342,0.201171875,206
S 21,34614,824.104533829342,0.201171875,206
S 41,35416,843.1988839804698,0.984375,1008
S 21,38915,926.5045338293421,0.201171875,206
S 41,41299,983.2637991164846,2.529296875,2590
S 21,43216,1028.904533829342,0.201171875,206
S 41,44427,1057.7365263892118,1.3837890625,1417
S 21,47517,1131.304533829342,0.201171875,206
S 41,48595,1156.970006975122,1.25390625,1284
S 21,51818,1233.704533829342,0.201171875,206
S 41,52954,1260.7508951406649,1.310546875,1342
S 21,56119,1336.104533829342,0.201171875,206
S 41,58317,1388.4354336200884,2.34765625,2404
S 21,60420,1438.5045338293419,0.201171875,206
S 41,61711,1469.2411997209952,1.4619140625,1497
S 21,64721,1540.904533829342,0.201171875,206
S 41,65641,1562.80827714485,1.099609375,1126
S 21,69022,1643.304533829342,0.201171875,206
S 41,69831,1662.5655428970006,0.9912109375,1015
S 21,73323,1745.704533829342,0.201171875,206
S 41,74476,1773.155638223669,1.3271484375,1359
S 21,77624,1848.104533829342,0.201171875,206
S 21,81925,1950.504533829342,0.201171875,206
S 41,82867,1972.9320623110905,1.12109375,1148
S 21,86226,2052.904533829342,0.201171875,206
S 41,87208,2076.284398976982,1.16015625,1188
S 21,90527,2155.304533829342,0.201171875,206
S 41,91505,2178.5891653103927,1.15625,1184
S 21,94828,2257.704533829342,0.201171875,206
S 41,95830,2281.560567309928,1.1796875,1208
S 21,99129,2360.104533829342,0.201171875,206
S 21,103430,2462.504533829342,0.201171875,206
S 41,104127,2479.0990002325043,0.8818359375,903
S 21,107731,2564.9045338293417,0.201171875,206
S 21,112032,2667.304533829342,0.201171875,206
S 41,112074,2668.3044873285285,0.2421875,248
S 21,116333,2769.704533829342,0.201171875,206
S 41,117380,2794.631946059056,1.2236328125,1253
S 21,120634,2872.104533829342,0.201171875,206
S 41,122010,2904.864915136015,1.544921875,1582
S 21,124935,2974.504533829342,0.201171875,206
S 41,126464,3010.9076028830505,1.6943359375,1735
S 21,129236,3076.904533829342,0.201171875,206
S 41,130696,3111.664822134387,1.626953125,1666
S 21,133537,3179.3045338293423,0.201171875,206
S 41,135160,3217.945594047896,1.7861328125,1829
S 21,137838,3281.704533829342,0.201171875,206
